#Num,1-PFA-1-1,1-PFA-10-1,1-PFA-11-1,1-PFA-12-1,1-PFA-2-1,1-PFA-3-1,1-PFA-4-1,1-PFA-5-1,1-PFA-6-1,1-PFA-7-1,1-PFA-8-1,1-PFA-9-1,1-PID-1-1,1-PID-10-1,1-PID-11-1,1-PID-12-1,1-PID-2-1,1-PID-3-1,1-PID-4-1,1-PID-5-1,1-PID-6-1,1-PID-7-1,1-PID-8-1,1-PID-9-1,1-PRD-1-1
0,,,,,,,,,,,,,1.2588511972992888,0.26174906052603075,0.16297057241375024,0.06728128853347272,2.4881689969897085,1.223957364757123,0.3845340855486263,0.4845979329741394,0.2684664778681698,0.7953169621340913,0.2985261557221682,0.291582536723727,1.0791450065739303
1,,,,,,,,,,,,,0.661985648907416,0.23463576088392465,0.1397171830574084,0.11806479237711599,1.2154494317299158,0.4280332006777037,1.0594812251783876,0.6146430089222252,0.3803439935015756,0.30223393840985263,0.19991336667388107,0.3102076525508651,0.580789703426368
2,,,,,,,,,,,,,0.6008244337300361,0.29155839422110713,0.163701185703174,0.15901235815939288,1.5692952798005175,1.2504500340801223,0.7352752465146081,0.5773914135346516,0.411208233094533,0.5412160075713334,0.7409757916854729,0.36304736903324286,0.7962908643717999
3,,,,,,,,,,,,,1.575463339516188,0.18803871505161962,0.14176261793094744,0.09828439957664577,0.7951826946790632,1.1651196304322997,1.0258086209405066,0.7159235796667975,0.2894504872645339,0.1779493885047723,0.46006530451799577,0.3842915065728912,2.2362349568513142
4,,,,,,,,,,,,,0.6171987017749774,0.2673396060414195,0.22638772892280545,0.1207742296479357,2.181146440883847,1.546532342243087,0.8361954059271518,0.4028676660934896,0.5004206154851137,0.43965920436778155,0.16128319676671274,0.5970605423942144,0.5865022113118964
5,,,,,,,,,,,,,0.9153916313430519,0.11788635048567023,0.3141578066945819,0.12015739576046615,0.5809694796125854,0.8300652992817084,0.7809101997328772,0.8940983490257441,0.222835682386197,0.8236925881301753,0.7376627770586628,0.16213110923087254,0.9958006708713153
6,,,,,,,,,,,,,0.8745894825357223,0.14044833116047417,0.17085572013556938,0.12610497005029253,1.3216084761477354,0.8777996900940976,1.2483140319197683,0.5370915142566534,0.49708072414679794,0.5775012599078871,0.564019717072311,0.3010649723888871,1.0177921038466498
7,,,,,,,,,,,,,1.0190903863098408,0.19080658948169188,0.05935607062437841,0.08517703806612203,0.7579420852527283,0.7719247626947751,0.9920983552467456,0.5752637577960089,0.2623804817537711,0.41106058772753035,0.7387607684769727,0.36634179217248003,0.519377717074261
8,,,,,,,,,,,,,0.5297452608403121,0.1765328450607088,0.13810374763780456,0.07173482993358524,1.361903066678049,0.5484210065519971,0.6128083465141622,0.447364627759726,0.3191828105612236,0.3351910105308513,0.3966831564028657,0.7028418244790825,1.224421324015433
9,,,,,,,,,,,,,0.7526771240896801,0.23436973298647773,0.18373640243526362,0.08017344018761098,1.3144938662286836,1.0453224651074393,0.7647923608584616,0.44863898968350974,0.33658406385956197,0.2649213890017236,0.5110756855890497,0.192060565577344,1.1780219266549383
10,,,,,,,,,,,,,1.6321126528821772,0.3219477211514907,0.11099148256648392,0.04124007962922917,1.4575749755782528,1.13030299766913,0.6534634466948459,0.46107004995364764,0.35940792837096774,0.19324582391876435,0.5414558883572033,0.29700387284634466,0.7132402821393192
11,,,,,,,,,,,,,0.5443372488014503,0.13560409572605206,0.2009670692144589,0.14118359962110247,1.0454678676884306,1.036756399572878,1.2590181544681593,0.2802938115502108,0.40828542215894,1.1043566822333932,0.3389723721214801,0.2217829619167521,0.9619672958793297
12,,,,,,,,,,,,,1.1805427443052199,0.1104968061868186,0.1710301902683686,0.0988454766946807,2.0099911220168463,1.5124115298428755,0.4952089863021272,0.5548565133976907,0.6264960632794151,0.39599222561583064,0.40120375994029706,0.351965189780045,0.6932334533589595
13,,,,,,,,,,,,,0.3798288497937639,0.26390109214277735,0.21622099752655385,0.06597543481692644,1.128769737270653,1.404404061918274,0.4551784153236425,0.8767602236696951,0.48028295185088826,0.16506226732936188,0.21015055678592648,0.5336212585594816,0.9690388779758343
14,,,,,,,,,,,,,1.0394923702614114,0.18611129829015516,0.11015100395456119,0.08046067055660168,0.4989779904161257,1.1200271536980293,0.760456490377608,0.8656596661874639,0.7023803002233276,0.6862329860478162,0.19637974712579334,0.3658998394428917,0.8161314445101799
15,,,,,,,,,,,,,0.7336823874976689,0.1099906514109561,0.2305612830203796,0.09459841538181527,0.8809310763593169,0.9602231446750356,1.510028567730146,0.5115730378301832,0.8904746233210681,0.37587428664184847,0.8083988632105836,0.4469115223291097,0.8414125991845907
16,,,,,,,,,,,,,0.3310146891887482,0.19405518477148112,0.16313252766772676,0.06414097134084311,0.9642682165285968,2.016923508301259,0.9430610011755166,0.7498250908098167,0.4506536658565965,0.3556251658880049,0.4641859884523061,0.242205185533488,0.6661010971964522
17,,,,,,,,,,,,,1.581381617514121,0.20469033827054217,0.10961232570545598,0.06679165108148677,0.9921871016182824,1.5983845624690913,1.0347669774948594,0.6204437601381233,0.2301641543100215,0.44800197074465015,0.28457565202345986,0.4714417384816094,0.7014348991974864
18,,,,,,,,,,,,,0.5675967066673628,0.18152063185006567,0.2033965781191842,0.08960600575859044,0.679299134736506,1.2716206557186058,0.8813783888773178,0.4662015051296863,0.7018177556799744,0.31551602002827567,0.35083544045133874,0.2519005255699136,1.1772322217570703
19,,,,,,,,,,,,,1.054325230795524,0.1784848091935008,0.09794009299405224,0.11087049164176602,0.7145440531246738,1.2079371428182653,0.787686348389743,0.5055606702915282,0.49224895894703663,0.3541307015532894,0.44751663146365994,0.2742365296538178,0.48517714039683224
20,,,,,,,,,,,,,1.593482521624451,0.23304402167029925,0.27367424519215494,0.14552240052458046,0.9986396637458943,0.7749980449149676,0.6999490790769939,1.3414377770864438,0.4736882834037663,0.4285931382596733,0.23320256810627965,0.29982522702461845,1.8923041442371549
21,,,,,,,,,,,,,0.9637038874535998,0.2690861623634594,0.10062676014095677,0.07560831206092926,1.8077616374615288,0.6200155438357682,0.5961299008258977,0.7781327543325451,0.6113509569840372,0.38221713228570053,0.2011684936794707,0.1766706961412153,0.9783961728895755
22,,,,,,,,,,,,,0.41449787713501374,0.4237947578062338,0.14698424817926062,0.06895863416063232,1.0852169024368181,0.7327588287990554,1.0902295610489745,1.0751071434561394,0.31997647090032083,0.436179892260305,0.6937944532855459,0.24186305325712135,0.8447252727735853
23,,,,,,,,,,,,,1.2635552559700693,0.1740806477762557,0.14909511626048988,0.05254815474798839,0.7804801904071273,0.8696927031767094,0.6849804608066064,1.5716665530366052,0.5532583948970686,0.6778434960667159,0.4865017722016164,0.18473341218327796,0.6402864362618379
24,,,,,,,,,,,,,0.9919456621727014,0.21775549307753725,0.21181950893492685,0.08094041209139184,1.24447785175313,0.7572286266743149,0.9875996236227036,0.8947412522083937,0.2973744918102549,0.8266308508390401,0.3690726097297553,0.35723034358800854,1.4189736862840527
25,,,,,,,,,,,,,1.1401252503527324,0.12543970754500966,0.17120496935324755,0.10679067052178245,1.1928465914260096,1.322268726567213,0.5366777069656409,0.7524663041829174,0.4352023501350845,0.20961994387928104,0.4379301954395246,0.350303456584219,0.9789506031917768
26,,,,,,,,,,,,,0.8083489416787434,0.23383856879158657,0.12001205379938591,0.08084435487308916,0.9706526735306789,0.942044683914906,0.7154849364854398,0.3890772318000861,0.8328209961055848,0.3919593325443714,0.7398650818002899,0.33093870343874626,0.7926225673623694
27,,,,,,,,,,,,,0.8037353480954641,0.6549869642112638,0.08030521489422372,0.10624906862124998,1.717840577438947,1.5541082895469258,1.363486121300072,0.9710110381299945,0.9811413046980328,0.3706645295335631,0.5202533672540751,0.3525911652108243,1.0026636932386754
28,,,,,,,,,,,,,0.6147445615589359,0.3133993980862895,0.14360912878547308,0.0802691356733924,0.9306393393868728,0.9236330815936965,0.7771996093091971,0.527755207264227,0.3709871670387358,1.1647505719418958,0.43259424542188823,0.5601871408679017,0.8803511743201555
29,,,,,,,,,,,,,1.0062402323717763,0.25310556029624487,0.5962321069251129,0.10935026072168794,1.4989413342129563,0.7802342137744495,1.4026887676014095,0.4238790084624032,0.44763132033614644,0.3629054404914742,0.464482837239575,0.19331179613395613,1.1066332323887174
30,,,,,,,,,,,,,0.6107989068106447,0.13528177195560495,0.2796676637492412,0.06824615207983939,0.9351787267182671,0.6355378702059881,1.1832537636341018,0.8300131579117536,0.5181207271602943,0.2408087264923931,0.5213799888107947,0.3641403671251059,0.6326452396001577
31,,,,,,,,,,,,,1.11999759378351,0.2132734732236584,0.15012300166049608,0.08551073102132946,1.150922263166292,0.9187464113609122,0.6923139187439559,0.6626201268948807,0.3999714443945926,0.36871898851590484,0.1682685253276696,0.5147461881667319,1.3755250728748947
32,,,,,,,,,,,,,0.46373278027568154,0.2197657706958632,0.1952848045161919,0.11273757777977854,0.8516953762325689,0.4103184184234561,0.9593556797168599,0.5894083822819478,0.7467863108844462,0.8977373525081841,0.29417187656348565,0.5669004389113453,1.016615346452227
33,,,,,,,,,,,,,0.8162208176665823,0.1469230456913636,0.22565764747737874,0.0783623998196926,2.5446361827242945,1.2085430366332133,1.0510374660521593,0.8679555186438286,0.4395544742850944,0.22947284409019084,0.3129885806397563,0.3214401582065664,0.9380095452559298
34,,,,,,,,,,,,,0.671264703425987,0.19972121948545765,0.1923179334600892,0.06299191711475031,0.7186947764997854,1.9425013969939384,1.0480734057282408,1.3253389217398452,0.6478842618304055,0.2591280299324418,0.24023035703392417,0.3393554290165635,0.5632160559175762
35,,,,,,,,,,,,,1.1033377298311318,0.274608000085272,0.24194399346796724,0.07484663204589945,1.5229421058420116,0.6778897323883488,0.618710222642704,0.8188232062318868,0.30206258692460164,0.22694744442214537,0.20811667574246012,0.1691924702024366,0.806875554760232
36,,,,,,,,,,,,,0.7476999374560103,0.24207619010541928,0.072326743885724,0.0966059640324636,1.2285771038750437,1.1678973594374498,1.1907175567064856,0.7684016991688175,0.3981733154448792,0.2646728645562704,0.7027180588562236,0.32444864023843734,0.5765921311577314
37,,,,,,,,,,,,,1.0407142829548426,0.15345444508431197,0.2371784570517796,0.079663809233495,0.9024474773654015,1.126169952013081,0.5405101801154756,0.8280328908120589,0.38102498949636904,0.24363962305883524,0.3272726391783182,0.7260476583705298,0.42557987691820703
38,,,,,,,,,,,,,0.6488716275178679,0.27101324157766654,0.06891605074638571,0.09086402212742276,1.2101600448078502,0.8899482694386298,0.5381229688289941,0.9369363259728506,0.6098496051806079,0.3057455114599203,0.5447776212881222,0.4543665402332822,1.0399805408995755
39,,,,,,,,,,,,,1.8072053575051685,0.2121610091524165,0.12550864231420927,0.06916062446823718,0.6234548066542749,0.6723186390365468,1.069406345793604,0.669534431937635,0.4329197673062539,0.4513465393094861,2.0282868215856036,0.20663100537674664,1.0611262898686828
40,,,,,,,,,,,,,1.4675519777280055,0.3639901276362422,0.13782382916189645,0.10244806048564942,0.5755303180856428,1.03586017738396,1.6803136385362372,0.7490744656347037,0.4645520784384784,0.34114487160483387,0.4004861355966748,0.2154328660816707,0.7553126225296747
41,,,,,,,,,,,,,0.5839711240155647,0.18791831283248497,0.2527829177496108,0.11863437007046725,1.8322993613661689,1.5206182093645182,0.6796239719315794,0.4913976661200911,0.4955486690923194,0.47722117068607967,0.6150903178124155,0.9329650603937213,2.120412324026962
42,,,,,,,,,,,,,0.7250893265467186,0.20982187390260543,0.1287127273731514,0.12964305873031154,1.101168447725944,0.6179030714630731,0.530295866255937,0.6069741618674782,0.2922401911799198,0.38243688004537,0.4674702653689195,0.25748263465150617,0.608756372181405
43,,,,,,,,,,,,,1.0310082122105724,0.27214818253226003,0.15004937885398584,0.08992681038927278,1.070988018076858,1.3659564214936974,0.6661250201011724,0.8501528729958131,0.36730522280056754,1.0439164779503245,0.44172548930128597,0.21962244925694888,1.0207438093946923
44,,,,,,,,,,,,,0.7881312939378785,0.5441764508729784,0.24459837280645305,0.1292653545794596,0.7568688764916119,0.8964275632663325,0.6277851591262208,0.9059450106472615,0.4766080108581804,0.7049432162328172,0.23927541577379524,0.4684138976472027,0.9137615918487629
