#Num,collapses/collapsed,highest_damage_state/S,highest_damage_state/NSA,highest_damage_state/NSD,reconstruction/cost_impractical,reconstruction/cost,reconstruction/time,inhabitants/,injuries/sev1,injuries/sev2,injuries/sev3,injuries/sev4,event_time/month,event_time/weekday?,event_time/hour
26,0.0,4,0,2,0,0.321,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,5,1,22
27,0.0,4,0,4,0,0.569,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,5,1,8
28,0.0,4,0,4,0,0.569,180.0,1.0,0.05,0.01,0.0001,0.0001,3,0,11
29,0.0,4,0,3,0,0.432,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,5,0,3
30,0.0,3,0,2,0,0.174,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,10,0,21
31,0.0,3,0,3,0,0.28500000000000003,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,8,1,6
32,1.0,4,0,3,0,1.0,1.0,0.01,0.004,0.002,0.0005,0.001,8,1,0
33,0.0,3,0,2,0,0.174,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,7,1,0
34,0.0,3,0,2,0,0.174,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,8,0,21
35,0.0,4,0,4,0,0.569,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,12,1,3
36,0.0,3,0,2,0,0.174,90.0,1.0,0.01,0.001,1e-05,1e-05,9,1,14
37,0.0,3,0,3,0,0.28500000000000003,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,9,0,16
38,0.0,2,0,2,0,0.056,30.0,0.75,0.001875,0.000225,0.0,0.0,8,1,8
39,0.0,4,0,3,0,0.432,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,6,0,18
40,0.0,4,0,2,0,0.321,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,3,1,2
41,0.0,4,0,3,0,0.432,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,6,0,17
42,0.0,3,0,3,0,0.28500000000000003,90.0,1.0,0.01,0.001,1e-05,1e-05,3,1,9
43,0.0,3,0,2,0,0.174,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,6,1,1
44,0.0,3,0,2,0,0.174,90.0,1.0,0.01,0.001,1e-05,1e-05,5,0,13
45,0.0,3,0,2,0,0.174,90.0,1.0,0.01,0.001,1e-05,1e-05,10,0,15
46,0.0,3,0,2,0,0.174,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,2,1,5
47,0.0,3,0,2,0,0.174,90.0,1.0,0.01,0.001,1e-05,1e-05,9,1,11
48,0.0,4,0,2,0,0.321,180.0,1.0,0.05,0.01,0.0001,0.0001,7,0,11
49,0.0,4,0,4,0,0.569,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,12,1,3
50,0.0,4,0,3,0,0.432,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,1,0,18
51,0.0,3,0,3,0,0.28500000000000003,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,11,0,8
52,0.0,3,0,3,0,0.28500000000000003,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,2,1,7
53,0.0,3,0,2,0,0.174,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,3,1,4
54,0.0,4,0,3,0,0.432,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,2,1,1
55,0.0,4,0,2,0,0.321,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,5,1,5
56,0.0,4,0,4,0,0.569,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,7,1,22
57,0.0,3,0,3,0,0.28500000000000003,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,9,1,21
58,0.0,3,0,2,0,0.174,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,5,1,19
59,0.0,4,0,2,0,0.321,180.0,1.0,0.05,0.01,0.0001,0.0001,2,1,11
60,0.0,3,0,3,0,0.28500000000000003,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,11,0,16
61,0.0,3,0,2,0,0.174,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,8,0,1
62,0.0,4,0,3,0,0.432,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,8,1,22
63,0.0,4,0,3,0,0.432,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,8,0,1
64,0.0,3,0,3,0,0.28500000000000003,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,1,1,20
65,0.0,4,0,3,0,0.432,180.0,1.0,0.05,0.01,0.0001,0.0001,8,1,14
66,0.0,3,0,2,0,0.174,90.0,1.0,0.01,0.001,1e-05,1e-05,3,1,12
67,0.0,4,0,2,0,0.321,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,8,1,17
68,0.0,4,0,4,0,0.569,180.0,1.0,0.05,0.01,0.0001,0.0001,12,1,10
69,0.0,3,0,3,0,0.28500000000000003,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,5,1,2
70,0.0,3,0,3,0,0.28500000000000003,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,2,0,18
71,0.0,4,0,3,0,0.432,180.0,1.0,0.05,0.01,0.0001,0.0001,12,1,9
72,0.0,3,0,2,0,0.174,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,10,1,21
73,0.0,4,0,3,0,0.432,180.0,1.0,0.05,0.01,0.0001,0.0001,12,1,12
74,0.0,3,0,2,0,0.174,90.0,1.0,0.01,0.001,1e-05,1e-05,1,1,13
75,0.0,4,0,3,0,0.432,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,9,1,20
76,0.0,4,0,4,0,0.569,180.0,1.0,0.05,0.01,0.0001,0.0001,9,1,12
77,0.0,4,0,3,0,0.432,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,5,1,5
78,0.0,3,0,3,0,0.28500000000000003,90.0,1.0,0.01,0.001,1e-05,1e-05,11,0,12
79,0.0,4,0,3,0,0.432,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,9,0,8
80,0.0,3,0,2,0,0.174,90.0,1.0,0.01,0.001,1e-05,1e-05,10,1,14
81,0.0,4,0,4,0,0.569,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,3,0,18
82,0.0,3,0,3,0,0.28500000000000003,90.0,1.0,0.01,0.001,1e-05,1e-05,8,1,11
83,0.0,4,0,2,0,0.321,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,7,1,3
84,0.0,3,0,3,0,0.28500000000000003,90.0,1.0,0.01,0.001,1e-05,1e-05,4,1,10
85,0.0,3,0,2,0,0.174,90.0,1.0,0.01,0.001,1e-05,1e-05,2,1,11
86,0.0,3,0,2,0,0.174,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,9,1,22
87,0.0,4,0,3,0,0.432,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,3,0,3
88,0.0,4,0,3,0,0.432,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,3,1,4
89,0.0,4,0,2,0,0.321,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,11,1,19
90,0.0,3,0,3,0,0.28500000000000003,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,3,0,20
91,0.0,3,0,1,0,0.153,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,7,1,6
92,0.0,3,0,2,0,0.174,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,2,1,23
93,0.0,3,0,3,0,0.28500000000000003,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,5,1,3
94,0.0,3,0,3,0,0.28500000000000003,90.0,1.0,0.01,0.001,1e-05,1e-05,9,1,11
95,0.0,4,0,2,0,0.321,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,2,1,16
96,0.0,3,0,3,0,0.28500000000000003,90.0,1.0,0.01,0.001,1e-05,1e-05,2,1,13
97,0.0,4,0,3,0,0.432,180.0,1.0,0.05,0.01,0.0001,0.0001,7,1,13
98,0.0,3,0,2,0,0.174,90.0,1.0,0.01,0.001,1e-05,1e-05,1,1,15
99,0.0,3,0,3,0,0.28500000000000003,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,3,1,2
100,0.0,4,0,2,0,0.321,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,9,1,4
101,0.0,3,0,2,0,0.174,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,10,1,8
102,0.0,3,0,3,0,0.28500000000000003,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,12,0,7
103,0.0,3,0,2,0,0.174,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,11,1,3
104,0.0,3,0,3,0,0.28500000000000003,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,5,1,4
105,0.0,3,0,3,0,0.28500000000000003,90.0,1.0,0.01,0.001,1e-05,1e-05,12,1,14
106,0.0,2,0,2,0,0.056,30.0,0.01,2.5e-05,2.9999999999999997e-06,0.0,0.0,2,1,23
107,0.0,4,0,2,0,0.321,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,9,1,16
108,0.0,3,0,3,0,0.28500000000000003,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,3,1,3
109,0.0,3,0,3,0,0.28500000000000003,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,12,1,2
110,0.0,4,0,2,0,0.321,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,6,0,0
111,0.0,3,0,4,0,0.42200000000000004,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,4,1,3
112,0.0,3,0,2,0,0.174,90.0,1.0,0.01,0.001,1e-05,1e-05,11,1,12
113,0.0,4,0,3,0,0.432,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,11,1,0
114,1.0,4,0,2,0,1.0,1.0,0.01,0.004,0.002,0.0005,0.001,10,1,0
115,0.0,4,0,2,0,0.321,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,2,0,23
116,0.0,3,0,3,0,0.28500000000000003,90.0,1.0,0.01,0.001,1e-05,1e-05,4,0,13
117,0.0,4,0,4,0,0.569,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,6,1,20
118,0.0,3,0,2,0,0.174,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,4,1,23
119,0.0,4,0,2,0,0.321,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,4,1,6
120,0.0,4,0,3,0,0.432,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,1,1,1
121,0.0,3,0,2,0,0.174,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,2,1,7
122,0.0,4,0,3,0,0.432,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,5,1,2
123,0.0,3,0,4,0,0.42200000000000004,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,11,1,16
124,0.0,3,0,2,0,0.174,90.0,1.0,0.01,0.001,1e-05,1e-05,9,0,12
125,0.0,3,0,3,0,0.28500000000000003,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,1,1,21
126,0.0,4,0,2,0,0.321,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,10,1,17
127,0.0,4,0,3,0,0.432,180.0,1.0,0.05,0.01,0.0001,0.0001,3,0,13
128,0.0,3,0,2,0,0.174,90.0,1.0,0.01,0.001,1e-05,1e-05,8,0,14
129,0.0,3,0,3,0,0.28500000000000003,90.0,1.0,0.01,0.001,1e-05,1e-05,9,1,9
130,0.0,4,0,4,0,0.569,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,10,1,20
131,0.0,4,0,4,0,0.569,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,12,0,8
132,0.0,4,0,2,0,0.321,180.0,1.0,0.05,0.01,0.0001,0.0001,5,1,14
133,0.0,3,0,2,0,0.174,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,10,1,17
134,0.0,3,0,2,0,0.174,90.0,1.0,0.01,0.001,1e-05,1e-05,7,1,15
135,0.0,4,0,2,0,0.321,180.0,1.0,0.05,0.01,0.0001,0.0001,12,1,12
136,0.0,4,0,3,0,0.432,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,12,1,8
137,0.0,3,0,2,0,0.174,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,8,1,22
138,0.0,4,0,2,0,0.321,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,2,1,22
139,0.0,4,0,2,0,0.321,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,3,1,2
140,0.0,4,0,1,0,0.3,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,6,1,1
141,0.0,3,0,2,0,0.174,90.0,1.0,0.01,0.001,1e-05,1e-05,8,0,9
142,0.0,3,0,3,0,0.28500000000000003,90.0,1.0,0.01,0.001,1e-05,1e-05,12,1,15
143,0.0,4,0,3,0,0.432,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,3,1,22
144,0.0,4,0,2,0,0.321,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,10,1,22
145,0.0,3,0,3,0,0.28500000000000003,90.0,1.0,0.01,0.001,1e-05,1e-05,7,0,15
146,0.0,2,0,2,0,0.056,30.0,0.01,2.5e-05,2.9999999999999997e-06,0.0,0.0,8,1,2
147,0.0,2,0,3,0,0.167,30.0,0.75,0.001875,0.000225,0.0,0.0,5,0,19
148,0.0,3,0,4,0,0.42200000000000004,90.0,1.0,0.01,0.001,1e-05,1e-05,10,1,15
149,0.0,4,0,2,0,0.321,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,3,1,18
150,0.0,4,0,3,0,0.432,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,6,0,8
151,0.0,3,0,4,0,0.42200000000000004,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,11,1,1
152,0.0,4,0,2,0,0.321,180.0,1.0,0.05,0.01,0.0001,0.0001,3,1,14
153,0.0,3,0,3,0,0.28500000000000003,90.0,1.0,0.01,0.001,1e-05,1e-05,2,0,9
154,0.0,4,0,3,0,0.432,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,9,0,7
155,0.0,3,0,4,0,0.42200000000000004,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,7,0,16
156,0.0,3,0,3,0,0.28500000000000003,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,10,1,16
157,0.0,3,0,2,0,0.174,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,12,1,20
158,0.0,3,0,3,0,0.28500000000000003,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,3,0,17
159,0.0,3,0,2,0,0.174,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,1,1,20
160,0.0,3,0,2,0,0.174,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,2,0,22
161,0.0,3,0,4,0,0.42200000000000004,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,8,1,16
162,0.0,3,0,3,0,0.28500000000000003,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,9,1,3
163,0.0,3,0,2,0,0.174,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,8,1,18
164,0.0,3,0,3,0,0.28500000000000003,90.0,1.0,0.01,0.001,1e-05,1e-05,6,0,10
165,0.0,4,0,3,0,0.432,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,2,1,16
166,0.0,3,0,4,0,0.42200000000000004,90.0,1.0,0.01,0.001,1e-05,1e-05,12,0,14
167,0.0,3,0,4,0,0.42200000000000004,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,7,0,4
168,0.0,4,0,3,0,0.432,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,3,1,19
169,0.0,3,0,4,0,0.42200000000000004,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,8,0,23
170,0.0,4,0,3,0,0.432,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,8,0,20
171,0.0,4,0,3,0,0.432,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,6,0,17
172,0.0,4,0,2,0,0.321,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,7,1,19
173,0.0,3,0,2,0,0.174,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,4,0,16
174,0.0,4,0,3,0,0.432,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,9,1,21
175,0.0,3,0,2,0,0.174,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,12,0,22
176,0.0,3,0,2,0,0.174,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,7,1,23
177,0.0,4,0,3,0,0.432,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,8,0,4
178,0.0,3,0,2,0,0.174,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,8,1,7
179,0.0,3,0,3,0,0.28500000000000003,90.0,1.0,0.01,0.001,1e-05,1e-05,10,1,14
180,0.0,3,0,2,0,0.174,90.0,1.0,0.01,0.001,1e-05,1e-05,10,0,9
181,0.0,4,0,3,0,0.432,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,11,0,5
182,0.0,4,0,3,0,0.432,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,11,0,23
183,0.0,3,0,2,0,0.174,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,9,1,16
184,0.0,4,0,3,0,0.432,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,6,1,6
185,0.0,4,0,3,0,0.432,180.0,1.0,0.05,0.01,0.0001,0.0001,5,1,10
186,0.0,4,0,3,0,0.432,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,4,1,5
187,0.0,3,0,1,0,0.153,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,10,1,6
188,0.0,4,0,3,0,0.432,180.0,1.0,0.05,0.01,0.0001,0.0001,5,1,15
189,0.0,4,0,2,0,0.321,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,3,1,7
190,0.0,3,0,3,0,0.28500000000000003,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,6,1,3
191,0.0,4,0,3,0,0.432,180.0,1.0,0.05,0.01,0.0001,0.0001,11,1,12
192,0.0,3,0,3,0,0.28500000000000003,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,5,1,1
193,0.0,4,0,2,0,0.321,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,5,0,23
194,0.0,3,0,3,0,0.28500000000000003,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,7,0,21
195,0.0,4,0,4,0,0.569,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,7,1,8
196,0.0,3,0,3,0,0.28500000000000003,90.0,1.0,0.01,0.001,1e-05,1e-05,8,0,13
197,0.0,4,0,4,0,0.569,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,11,1,17
198,0.0,4,0,2,0,0.321,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,7,1,1
199,0.0,3,0,1,0,0.153,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,10,1,2
200,0.0,3,0,2,0,0.174,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,6,1,20
201,0.0,3,0,3,0,0.28500000000000003,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,2,1,4
202,0.0,4,0,4,0,0.569,180.0,0.75,0.037500000000000006,0.0075,7.500000000000001e-05,7.500000000000001e-05,7,0,19
203,0.0,3,0,2,0,0.174,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,2,1,21
204,0.0,3,0,3,0,0.28500000000000003,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,6,1,6
205,0.0,4,0,3,0,0.432,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,8,1,21
206,0.0,4,0,4,0,0.569,180.0,1.0,0.05,0.01,0.0001,0.0001,7,0,14
207,0.0,4,0,2,0,0.321,180.0,1.0,0.05,0.01,0.0001,0.0001,1,1,13
208,0.0,4,0,4,0,0.569,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,12,1,20
209,0.0,4,0,3,0,0.432,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,8,0,3
210,0.0,3,0,3,0,0.28500000000000003,90.0,0.75,0.0075,0.00075,7.500000000000001e-06,7.500000000000001e-06,5,0,18
211,0.0,3,0,2,0,0.174,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,8,0,3
212,0.0,4,0,4,0,0.569,180.0,1.0,0.05,0.01,0.0001,0.0001,2,1,11
213,0.0,3,0,2,0,0.174,90.0,1.0,0.01,0.001,1e-05,1e-05,3,1,11
214,0.0,4,0,2,0,0.321,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,1,0,3
215,0.0,2,0,3,0,0.167,30.0,0.01,2.5e-05,2.9999999999999997e-06,0.0,0.0,1,1,5
216,0.0,4,0,2,0,0.321,180.0,0.01,0.0005,0.0001,1.0000000000000002e-06,1.0000000000000002e-06,12,0,5
217,0.0,3,0,4,0,0.42200000000000004,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,6,1,3
218,0.0,3,0,4,0,0.42200000000000004,90.0,0.01,0.0001,1e-05,1.0000000000000001e-07,1.0000000000000001e-07,12,1,23
219,0.0,3,0,2,0,0.174,90.0,1.0,0.01,0.001,1e-05,1e-05,9,1,12
