5.125663896158299399e-03,7.442269541697697603e-03,7.656663015021648172e-03,7.071162499544132382e-03,6.644479217102456682e-03,5.643965111715857838e-03,5.238353017177416020e-03,5.144289577112104439e-03,4.371977265295983947e-03,3.154941203847939912e-03,2.254693192347650282e-03,1.394652513374268358e-03,1.671159282473260455e-01,1.744655869779971336e-01,1.913716551521254805e-01,1.635520977828689715e-01,1.609560454520710393e-01,1.739300907916047911e-01,1.780639819346169217e-01,1.820999030307021149e-01,1.803301783211605225e-01,1.843283362469440023e-01,1.927499852302848315e-01,2.414408071784984178e-01
5.610477560506241246e-03,6.528378634098034108e-03,5.536143106801444738e-03,4.545793453723826101e-03,4.344509769950223241e-03,3.980716051243341630e-03,4.464802401029636936e-03,4.813639749297708714e-03,4.359736627705544133e-03,3.556537533484374104e-03,2.618011682509197545e-03,1.512277258404010451e-03,2.190153286877135341e-01,2.229884129974081808e-01,2.278064934688105725e-01,2.231691017274385902e-01,1.996953532735710746e-01,2.232545135148973348e-01,2.243248802098480876e-01,2.293028958495877678e-01,2.028270648741397064e-01,1.951465031737781575e-01,2.137659445968283778e-01,2.623737688729403938e-01
8.481661879714410407e-03,1.008177284274306730e-02,8.356614457907829766e-03,6.249702659077336318e-03,4.782921833058941148e-03,4.132497665083323217e-03,4.792448947246669491e-03,5.998754437350630776e-03,5.777126442694300104e-03,4.721010608825728858e-03,3.355805164577176439e-03,1.796883744284506626e-03,2.787519709239962284e-01,2.860804501520288756e-01,2.821054587771602562e-01,2.778213027808577595e-01,2.508418673477623706e-01,2.593599047413467917e-01,2.654264345749500764e-01,2.677549509808592743e-01,2.835597922239523339e-01,2.380217683505579940e-01,2.453886909466243549e-01,3.090715649785652497e-01
6.499349507896903105e-03,8.297848943165727839e-03,7.624237653620349539e-03,6.172138339337765109e-03,5.279044166439896685e-03,4.693547825221439096e-03,4.887696237246730475e-03,5.898567902731841062e-03,5.413236245379670665e-03,4.407703850784549376e-03,3.043127567592559830e-03,1.791924428341112657e-03,4.059536313583469447e-01,3.805805832951708600e-01,3.578490558484250794e-01,3.284873343474251084e-01,2.926279784178440480e-01,2.837716751084479183e-01,2.917949647702920424e-01,2.935463819201963864e-01,2.770953693557230424e-01,2.788202299325049371e-01,2.737364915697702572e-01,3.220689094014406173e-01
4.337152998734386360e-03,5.148307723043581141e-03,4.710848326146903006e-03,4.155514114034340907e-03,4.153469632379916572e-03,4.531070528891737587e-03,5.704334197402473848e-03,6.884356720357218649e-03,6.851383235074444238e-03,5.584417891168925487e-03,3.665533389708040476e-03,1.866221949507205439e-03,3.621945969004375931e-01,3.014622885620023562e-01,2.901584312184121717e-01,2.843270912044006393e-01,2.681972461080054382e-01,2.691801721197298880e-01,2.819683667427164142e-01,2.658949746877861120e-01,2.496741687185182745e-01,2.496386613801548915e-01,2.429521939618694004e-01,2.977716205372819003e-01
7.618637456650597696e-03,9.745504408739997029e-03,8.763377451495194675e-03,6.862199557841238730e-03,5.067833359495151416e-03,3.964083016921842589e-03,4.312753604395017440e-03,5.108374316686545638e-03,4.987201353206847584e-03,4.165820837960057879e-03,2.936046473062438929e-03,1.603434108099892688e-03,1.865356072157576262e-01,1.851215251546021456e-01,1.880916865628468049e-01,2.127749685067623908e-01,2.136865532231013443e-01,1.992981342882899909e-01,1.954869788918346674e-01,2.102416662080593690e-01,2.005521802425596911e-01,1.997475136671182094e-01,2.156729137209764391e-01,2.580553255002963620e-01
7.811156664751508702e-03,1.014740802033959818e-02,9.027066978089316393e-03,7.456326316488641817e-03,6.335207649847466455e-03,5.262522493682044410e-03,6.217907627005498684e-03,8.015473058181865965e-03,8.022328616470722137e-03,5.622210759594901616e-03,3.542927956988222576e-03,1.770418782677327628e-03,2.810689986490142456e-01,2.735374896434255576e-01,2.604853226945434974e-01,2.920759177976320342e-01,3.096047858710364031e-01,2.909850449636827152e-01,2.429893842562867168e-01,2.404782185540703388e-01,2.504649994296250792e-01,2.489911519354070790e-01,2.406608699487988723e-01,3.011531298611308527e-01
5.584703166140442439e-03,6.711383828045055719e-03,6.222477465585939289e-03,5.594778797756048624e-03,5.063386871958593452e-03,5.073233786949937416e-03,6.335437710004639469e-03,7.606370283867244265e-03,7.386650033616694311e-03,5.402866425319174937e-03,3.418720634768890321e-03,1.657543702509760471e-03,3.217282291478605893e-01,2.825152208575771873e-01,2.710539203504190864e-01,2.699716442478975464e-01,2.686629825020521722e-01,2.743027777413516444e-01,2.705820198255196041e-01,2.482193449818773101e-01,2.457627591066902928e-01,2.560491991901484576e-01,2.320235143904036401e-01,2.918693766040593163e-01
4.264819781421824371e-03,4.720084132640030294e-03,4.568385425604767902e-03,4.371936364542396147e-03,4.157498666985881379e-03,4.444372650479233230e-03,5.600078433950170589e-03,6.949208113880713140e-03,7.380712654755377730e-03,6.364756135857050495e-03,3.985900427775194294e-03,1.830429771248966988e-03,3.188613378176336499e-01,2.804006881804568252e-01,2.796617772851536787e-01,2.554678957971940334e-01,2.414596742553638820e-01,2.633985205799374563e-01,2.969119837689704333e-01,2.780476824208690245e-01,2.369392378201784222e-01,2.500135661392047237e-01,2.521801194047122996e-01,2.952408435540300191e-01
6.628050638611816120e-03,8.551979973470643856e-03,7.471464060267784396e-03,6.257914292570816370e-03,4.993726422958748301e-03,4.084094531190435307e-03,4.179748163508661962e-03,4.554075550501683611e-03,4.745992654196993545e-03,4.290435856414405100e-03,3.334201440687425966e-03,1.911936444785670899e-03,2.720660447833185835e-01,2.745451713866802756e-01,2.497954096661002266e-01,2.320258975431658821e-01,2.310524495990955995e-01,2.354581044812432966e-01,2.489772518398227774e-01,2.372936386891117688e-01,2.067908676030039417e-01,2.257695466130913431e-01,2.258386992968237361e-01,2.728890992446262320e-01
8.533465417221920701e-03,1.084065544042000714e-02,9.065567463054252997e-03,6.669498777428997313e-03,5.763408771779224109e-03,5.186675308852344707e-03,5.813192073006335364e-03,6.890981596378730270e-03,6.064684914638974675e-03,4.268517797005675317e-03,3.069875067301875565e-03,1.766399786192719961e-03,3.975628546773832261e-01,3.657726310011490956e-01,3.240301865690439209e-01,3.237659402513789475e-01,3.136145260481314478e-01,3.110426448706222202e-01,2.894643215108596013e-01,2.949992580018800936e-01,3.070906436509928117e-01,2.719697386662715544e-01,2.405942580494271066e-01,3.074297191946871455e-01
6.374457014679501578e-03,7.662470582896178592e-03,6.957298919614718358e-03,5.910046960347282129e-03,4.852091969190604724e-03,4.409747943576326767e-03,4.276020462692139978e-03,5.052026242698396362e-03,6.141774332825084351e-03,5.595793576522507633e-03,3.589332427917116871e-03,1.812614865768345405e-03,5.069066025229388428e-01,4.326412390946628994e-01,3.724782778128237770e-01,3.397371870571200270e-01,3.195865910230360485e-01,2.991377712345008599e-01,3.022852472834894888e-01,3.279590647576490214e-01,3.139381536534700534e-01,2.646561373696039721e-01,2.989709783577682023e-01,3.538475830140322409e-01
7.550175930095851147e-03,9.254782666868438534e-03,8.178526925334115086e-03,6.741295718644509799e-03,5.422494674244757173e-03,4.485351092373158002e-03,4.929233120919274472e-03,5.708759317045690798e-03,5.140539017890870602e-03,3.833863335123719861e-03,2.590409240109396889e-03,1.441442942333551495e-03,2.092300389480073186e-01,2.283097350770659506e-01,2.310507593119135727e-01,2.223598997983619041e-01,2.030072875620010653e-01,2.114154200351476831e-01,2.117685145815561831e-01,1.977261919501677734e-01,2.173889086955526351e-01,2.123944769682503952e-01,2.317377948167996249e-01,2.723100871480076957e-01
4.745358984422388092e-03,5.763299552715974057e-03,5.373522542687208040e-03,4.844233157302714129e-03,4.546277245415270181e-03,4.592569099559008945e-03,5.209695027967860964e-03,4.907164043696570985e-03,3.850060751681527987e-03,2.687981154871834418e-03,1.999915332292432398e-03,1.270530051737466925e-03,1.715867849949358204e-01,1.755207898165674629e-01,1.532314219217322249e-01,1.480549659125431350e-01,1.512099261674566819e-01,1.619005547682309809e-01,1.757540123361798212e-01,1.669359481623481911e-01,1.762814612872757036e-01,1.873760632732194287e-01,1.829736741372667841e-01,2.367036521080717326e-01
4.355436124833236486e-03,5.256944478783980718e-03,5.727726678065364098e-03,6.009436836303968729e-03,5.618141598860073617e-03,4.652794536411678124e-03,4.784796404133622415e-03,5.117250618223360796e-03,4.687181263367290983e-03,3.595032035690498042e-03,2.250518071122439064e-03,1.500838595265684833e-03,3.110751127764029844e-01,2.855017905467651107e-01,2.667667947072595025e-01,2.681224463846521022e-01,2.702158515263856642e-01,2.658501590452961860e-01,2.224165416366596371e-01,2.154653980717604056e-01,2.236328298306206330e-01,2.743909332412122759e-01,2.505131567949621663e-01,2.823379476237996566e-01
7.651408109623259422e-03,9.187293860608493345e-03,7.494448768370983935e-03,5.201214796823576750e-03,4.219092486134831850e-03,4.030621115490647284e-03,4.495424318131408838e-03,6.024359887991609895e-03,5.948095419597640952e-03,5.310114568572557418e-03,4.096345971011854624e-03,2.369256408870699590e-03,5.933619692262793732e-01,5.135973622594436350e-01,4.574941767475590448e-01,4.419634259476543647e-01,3.772445234096909461e-01,3.719264242871653803e-01,3.911765656800448854e-01,4.556776536042984604e-01,4.116055546962620326e-01,3.292558536689492721e-01,2.972621645648865774e-01,3.786677607342216478e-01
5.961080613307170352e-03,7.925337469791182698e-03,7.841751979547773727e-03,6.996357967139914084e-03,5.919222861546419301e-03,4.850296953048859917e-03,4.683638078363723881e-03,4.483249017727296108e-03,3.834702595186304918e-03,3.253880858315978848e-03,2.441008232411150808e-03,1.416872098914502250e-03,1.973873261512033572e-01,2.207354775128881064e-01,2.308293641488106951e-01,2.312546351095281505e-01,2.296603129112225472e-01,2.127348453155801511e-01,2.156076871817820817e-01,1.876082003065030479e-01,1.872783547809617199e-01,1.859632786442824148e-01,2.016103617608232534e-01,2.475554893900994424e-01
3.524379187614584685e-03,3.938578244233348694e-03,3.743017902428010749e-03,3.749452212184553254e-03,3.744990396637307324e-03,4.291877117729074251e-03,5.456418188107874968e-03,6.435573669777979594e-03,6.531495938654724269e-03,5.344229038366881540e-03,3.266815374272271765e-03,1.580839388474924220e-03,2.878389499685075070e-01,2.552598241548682534e-01,2.581905483351582542e-01,2.385637214805804984e-01,2.210824471351701681e-01,2.344908637478868851e-01,2.665980354787844120e-01,2.494762728839792498e-01,2.222827068318003474e-01,2.326558843788771314e-01,2.259626596358094153e-01,2.779669903860325086e-01
5.047000663093951546e-03,6.400623080515752301e-03,6.571409393098410871e-03,6.039825687051528051e-03,5.227551139096677305e-03,4.388510719571516935e-03,4.791875557180235237e-03,5.798586712000834698e-03,5.962402464679857420e-03,5.151378851689638813e-03,3.553857307312742637e-03,1.864892884266286651e-03,2.833258422750109529e-01,2.747204193430215491e-01,2.656754060640511561e-01,2.603314545816642345e-01,2.595180661956374424e-01,2.585633432964022371e-01,2.409393620111500711e-01,2.274340380835264130e-01,2.087053270838766794e-01,2.531950307369313369e-01,2.481775041147658567e-01,2.889075085675237853e-01
4.355436124833236486e-03,5.256944478783985054e-03,5.727726678065369302e-03,6.009436836303968729e-03,5.618141598860078821e-03,4.652794536411678124e-03,4.784796404133626752e-03,5.117250618223360796e-03,4.687181263367295320e-03,3.595032035690498042e-03,2.250518071122439064e-03,1.500838595265684833e-03,3.110751127764029844e-01,2.855017905467651107e-01,2.667667947072595025e-01,2.681224463846521022e-01,2.702158515263857197e-01,2.658501590452962415e-01,2.224165416366595815e-01,2.154653980717604611e-01,2.236328298306206885e-01,2.743909332412122759e-01,2.505131567949622218e-01,2.823379476237996566e-01
6.162884955305470563e-03,7.521230231987755671e-03,6.689120822571025839e-03,5.516855806846483051e-03,4.507421422606867206e-03,4.043417831267469460e-03,4.226398714465936200e-03,4.800902812525631100e-03,5.069449738647088984e-03,4.384772929280660557e-03,3.030353984945472357e-03,1.645319626763182492e-03,3.288311974966287021e-01,2.962952632880196946e-01,2.619438028511265615e-01,2.525979625935086958e-01,2.458935898416055033e-01,2.378565106854799160e-01,2.580934344304482431e-01,2.629557664912055559e-01,2.489934602972785627e-01,2.348877695416900224e-01,2.526365778330496026e-01,2.998574962829473334e-01
5.258010043275663896e-03,6.430876496321703654e-03,5.857949673157948969e-03,4.850566805875953375e-03,4.181694593387024969e-03,3.733967892568904566e-03,5.309683643197489131e-03,7.149102569794197996e-03,6.958080312713721405e-03,5.184715202264519700e-03,2.997698997427893346e-03,1.567180122223977082e-03,1.990605045212194557e-01,2.193643180069465293e-01,2.454227243171289707e-01,2.535567457333365304e-01,2.315581408818223330e-01,2.078594718994513646e-01,1.829782080566546010e-01,1.819941978740473310e-01,1.739695974877866202e-01,2.278784173460336737e-01,2.083479473984671260e-01,2.685828845315421654e-01
5.258010043275673437e-03,6.430876496321709726e-03,5.857949673157954174e-03,4.850566805875962048e-03,4.181694593387031908e-03,3.733967892568908035e-03,5.309683643197489131e-03,7.149102569794211007e-03,6.958080312713727476e-03,5.184715202264529241e-03,2.997698997427893346e-03,1.567180122223978383e-03,1.990605045212194835e-01,2.193643180069465570e-01,2.454227243171290263e-01,2.535567457333365304e-01,2.315581408818223885e-01,2.078594718994513091e-01,1.829782080566546565e-01,1.819941978740473310e-01,1.739695974877866758e-01,2.278784173460337292e-01,2.083479473984671815e-01,2.685828845315422209e-01
5.919177252154943052e-03,7.754958938042349689e-03,6.771433416636274405e-03,5.528225465762783702e-03,4.515454914415693681e-03,4.074947910052865302e-03,4.344687720317438363e-03,4.253286459795717345e-03,3.590138872174669822e-03,3.000746739168530519e-03,2.585025304631542991e-03,1.679601362950630238e-03,2.135708606332004655e-01,2.303466359727479873e-01,2.296224661443290460e-01,2.128127518777180871e-01,2.149102447248554537e-01,2.038671322391554519e-01,2.069885676893112314e-01,2.063762590068049518e-01,2.223359497667125040e-01,2.175770578989174864e-01,2.091723391871311843e-01,2.606565121168658017e-01
1.261803017767026275e-02,1.479149511760496742e-02,1.250420126959901276e-02,8.583661129388525310e-03,5.132219987291475501e-03,3.532484993391110488e-03,3.548250151492545260e-03,3.393175299217844956e-03,3.230841038083367110e-03,2.829147795620011018e-03,2.164060246400762409e-03,1.365291744876589476e-03,1.460002649270482622e-01,1.824124398365095656e-01,1.729567850660686246e-01,1.667991700225569529e-01,1.606229025449578407e-01,1.810078259034800796e-01,1.874720872658900694e-01,1.734155764552251511e-01,1.621040607154553004e-01,1.634368834559789818e-01,1.914446365133299632e-01,2.384925668789793785e-01
6.555959473529375525e-03,9.248586078568531502e-03,9.392861351593404309e-03,8.662400457606392670e-03,7.504759923104943782e-03,6.473670991766344342e-03,6.725093557233664289e-03,6.802787704530083822e-03,5.555520384452698399e-03,3.817109745381643080e-03,2.531406525229463154e-03,1.502082167568579959e-03,2.451852184704129134e-01,2.189434692493767987e-01,2.361055880012082886e-01,2.104599664729534247e-01,2.247051146592254356e-01,2.093226369466992254e-01,1.938276021437229657e-01,2.086340733430035177e-01,2.082978206435887047e-01,2.083087172104172713e-01,2.027692257704845902e-01,2.621196343312198751e-01
4.355436124833239955e-03,5.256944478783980718e-03,5.727726678065369302e-03,6.009436836303968729e-03,5.618141598860078821e-03,4.652794536411682461e-03,4.784796404133622415e-03,5.117250618223360796e-03,4.687181263367295320e-03,3.595032035690501077e-03,2.250518071122439064e-03,1.500838595265684833e-03,3.110751127764030399e-01,2.855017905467651107e-01,2.667667947072595025e-01,2.681224463846521022e-01,2.702158515263857197e-01,2.658501590452962970e-01,2.224165416366596371e-01,2.154653980717604611e-01,2.236328298306206885e-01,2.743909332412122759e-01,2.505131567949621663e-01,2.823379476237996566e-01
2.151304281721179781e-02,2.267250571969767897e-02,1.619056244460439706e-02,9.122805713216440224e-03,6.008183354018507491e-03,4.223230862811556269e-03,4.584064066939289722e-03,5.833931922760836157e-03,6.416371226940192039e-03,6.015321754441972993e-03,4.228949511088379160e-03,2.052813462765689604e-03,5.664681396589887896e-01,4.565499662111376922e-01,4.041397807473141035e-01,3.482059378066755251e-01,3.149863806295312152e-01,2.953647783481296307e-01,3.087059669210628354e-01,3.024720122726367033e-01,2.972611131260899375e-01,2.578873702873785700e-01,2.930459724886829709e-01,3.649753753191867789e-01
6.552864832084867412e-03,8.972642061418329915e-03,7.776782972084707313e-03,5.299640538292152599e-03,4.561473746895393540e-03,4.505726723218369568e-03,5.285445112987752561e-03,5.913205442588263284e-03,5.319608429406384557e-03,4.183368362717149527e-03,3.212650416559083288e-03,1.980153483001820085e-03,4.062339682932514795e-01,3.515523435734723146e-01,3.372167190754318256e-01,3.573197715128355045e-01,3.302965095613751845e-01,2.891195199697180196e-01,2.872672935097183022e-01,2.695441947487852152e-01,2.937021769230488411e-01,2.900489003160068857e-01,2.371217085114859235e-01,3.226500444444311833e-01
4.355436124833236486e-03,5.256944478783980718e-03,5.727726678065369302e-03,6.009436836303963525e-03,5.618141598860073617e-03,4.652794536411678124e-03,4.784796404133622415e-03,5.117250618223355592e-03,4.687181263367290983e-03,3.595032035690501077e-03,2.250518071122439064e-03,1.500838595265684833e-03,3.110751127764030399e-01,2.855017905467650552e-01,2.667667947072595025e-01,2.681224463846520467e-01,2.702158515263856642e-01,2.658501590452962415e-01,2.224165416366595815e-01,2.154653980717604056e-01,2.236328298306206885e-01,2.743909332412122759e-01,2.505131567949621663e-01,2.823379476237996566e-01
8.093231195493339608e-03,1.004475099362286093e-02,8.687411951854741646e-03,6.859234823358268361e-03,6.029002727076089758e-03,5.435154356557756611e-03,6.240599467074704754e-03,7.783457152718828605e-03,7.313004129043617491e-03,5.453269136866059456e-03,3.915773195658729666e-03,2.134356051572334524e-03,5.218887461686232410e-01,4.556220267333391805e-01,4.012512256276848932e-01,4.014635545469819600e-01,3.826059425222883559e-01,3.742039084340647026e-01,3.508237670254920060e-01,3.587714119096707122e-01,3.689310821496806780e-01,3.141751236443037776e-01,2.702873819979482728e-01,3.586906423234982877e-01
3.851970350013448480e-03,4.510858871338395068e-03,4.574038817821791947e-03,4.673379776295280737e-03,4.473285758949532148e-03,4.459058687578353747e-03,5.320064875452589111e-03,6.216177671290509105e-03,6.079134777368524513e-03,5.001366972611829761e-03,3.157108042516958320e-03,1.688129014396590709e-03,2.942585232007126073e-01,2.603688433845748329e-01,2.541928935465362915e-01,2.441494702842731956e-01,2.302488505382062067e-01,2.442015822037293116e-01,2.474597604977771537e-01,2.319245652182767570e-01,2.199362884270567031e-01,2.514151150827065861e-01,2.430198429346242528e-01,2.846570270695892857e-01
6.148130581615444089e-03,7.151539228240503046e-03,5.998261676139029705e-03,4.777005347036040496e-03,4.518929403013458197e-03,4.395300313876001133e-03,4.927657164430224862e-03,6.296935628345374028e-03,6.182093120551400943e-03,5.184772528733677319e-03,3.717130716013566059e-03,2.019659059395124273e-03,4.268372851994444162e-01,4.157886224341852954e-01,3.975984001514689670e-01,3.852983683051145469e-01,3.281104842860759763e-01,3.307191052303053991e-01,3.438768283547143922e-01,3.805057118592907739e-01,3.445906718580059591e-01,2.851447307871926573e-01,2.723834502828268445e-01,3.421281983347809752e-01
4.932947084561096866e-03,6.053897264647228535e-03,5.539033556545056199e-03,4.486916745382170564e-03,4.357533419727127426e-03,4.659058158720911190e-03,5.632121195690894394e-03,6.819809488994822526e-03,6.790591436250298374e-03,5.686003533150607234e-03,3.996504861406776320e-03,2.000956223200494894e-03,3.523958640648732765e-01,2.964631840168104326e-01,2.857347649845520809e-01,2.951344756501641520e-01,2.836447733450666031e-01,2.830278581744112287e-01,2.907658845102573664e-01,2.698633546455155852e-01,2.573880131788860992e-01,2.560472830399370125e-01,2.550943205793732016e-01,3.066358182521618514e-01
7.264801080394189120e-03,8.496061262285282967e-03,6.775641670765047454e-03,5.556459409690300486e-03,4.641509301690215604e-03,4.357891993224184343e-03,4.453117592120828423e-03,4.455917795512387945e-03,3.988295543837663479e-03,4.026260774380844426e-03,4.304030471738357067e-03,2.896846101413310705e-03,5.421073036094569142e-01,4.879143490798119598e-01,4.684518900642642980e-01,4.136102496545587814e-01,4.043022708787814001e-01,3.824695581762235230e-01,3.990624645127777148e-01,3.508287105066743572e-01,3.978197151067437431e-01,3.467109642188930252e-01,2.942675961924279826e-01,4.060796192367478463e-01
6.565400152783576471e-03,9.363061229400887822e-03,9.484699704476002788e-03,8.959561865154124990e-03,7.038848337571702689e-03,4.927528567625715991e-03,4.513521303137150303e-03,5.117887304104037742e-03,6.259341089745931036e-03,7.406851555906977455e-03,6.597656637223538179e-03,3.406064639474942063e-03,6.208364426376177247e-01,5.541301395225767257e-01,5.053090169642892038e-01,4.168013146840006122e-01,3.991199931175850590e-01,4.163281727858530457e-01,4.611920694640951890e-01,4.025445217013142729e-01,2.936697009630080402e-01,3.121169122296184595e-01,3.196213681976897147e-01,3.889611891358343843e-01
8.656136020561897709e-03,9.696309313807445485e-03,7.360702055227200634e-03,4.929960436293514929e-03,4.287421128184283094e-03,4.588990295527704127e-03,5.344795503754621625e-03,6.703112319706295945e-03,6.815253732455353597e-03,5.599098367254065969e-03,3.644467454175943574e-03,1.922553029937284445e-03,4.001432639344136288e-01,3.783919402061809434e-01,3.588455964756157579e-01,3.480922186788980577e-01,3.053956227334178042e-01,3.017748846496785542e-01,2.924499742673836167e-01,3.037088430801387351e-01,2.602089163919151238e-01,2.845655669876737681e-01,2.710470360803290957e-01,3.100600989873171787e-01
5.621995646416861302e-03,6.816187056014356808e-03,6.353752544478947009e-03,5.810046481012385439e-03,5.264211173605334512e-03,4.361137556221090193e-03,4.660627010727489729e-03,4.928817455803268660e-03,4.555375996547921837e-03,3.806527917283436795e-03,2.754884553653197485e-03,1.532820503460934243e-03,1.864382441786942846e-01,1.908725884713168841e-01,1.985498707878927405e-01,2.168928237695733896e-01,2.008141682032542341e-01,2.085165089167130281e-01,2.157527745108475115e-01,2.215571081094999395e-01,2.061988841330995859e-01,1.931757399492460003e-01,2.134512953357356191e-01,2.592539015358121257e-01
