Sa,SaRatio,Ds,SDR1,SDR2,SDR3,SDR4,SDR5,SDR6,SDR7,SDR8,SDR9,SDR10,SDR11,SDR12,PFA1,PFA2,PFA3,PFA4,PFA5,PFA6,PFA7,PFA8,PFA9,PFA10,PFA11,PFA12
0.169,3.212091267,4.64,0.004971435,0.006013085,0.004556078,0.003538209,0.003079632,0.003191214,0.004948581,0.005974133,0.00500831,0.00405054,0.002997438,0.001705987,0.426879927,0.362467781,0.332406708,0.318350194,0.292258145,0.299392204,0.274189127,0.288650207,0.233295719,0.224470425,0.247673447,0.329542424
0.169,3.293283594,8.845,0.003668063,0.004305628,0.00395864,0.003974267,0.004103729,0.004920242,0.005968535,0.0056238,0.003967435,0.002582167,0.001917736,0.001221707,0.121211365,0.130703072,0.11669358,0.109762243,0.120751378,0.118007456,0.136561689,0.140859775,0.162336812,0.167567801,0.168518832,0.202625894
0.169,3.285139671,15.46,0.003899462,0.00478239,0.004529687,0.004211453,0.004027618,0.003735033,0.00395647,0.003710413,0.003041326,0.002391855,0.001798204,0.001155077,0.087529912,0.103844162,0.108716986,0.107785294,0.104523279,0.106252238,0.113456623,0.131490023,0.139813035,0.143817358,0.161589467,0.190292727
0.169,2.878222391,31.585,0.005204551,0.006849302,0.006043748,0.00494379,0.004034491,0.003246441,0.003254226,0.00308907,0.002842632,0.002283696,0.001698219,0.001092653,0.095054284,0.111930629,0.115321875,0.12134086,0.116160961,0.122655649,0.126090039,0.123174322,0.124421215,0.133244237,0.154729708,0.174398498
0.169,3.183492127,53.09,0.005222967,0.006766017,0.005708165,0.004555185,0.003807517,0.003248004,0.003066633,0.002818043,0.002638358,0.00225739,0.00174508,0.001147573,0.125369505,0.17395546,0.163090435,0.159337796,0.154139278,0.173194499,0.16262433,0.137650148,0.147655245,0.14538396,0.158607421,0.218224346
0.169,2.718268316,70.5,0.005265898,0.007587903,0.007376714,0.005531115,0.00376652,0.003173614,0.003235447,0.003274248,0.002982452,0.002525113,0.001988146,0.001269385,0.142467208,0.171852675,0.168686273,0.153302828,0.165746794,0.169397338,0.19055453,0.188933393,0.152292349,0.151099852,0.183051777,0.236045884
0.169,3.706257862,3.04,0.006095645,0.007739188,0.006245088,0.00413006,0.003456441,0.003390048,0.003722351,0.004731713,0.004956835,0.003888547,0.002703384,0.00146664,0.398197397,0.315121647,0.304887687,0.296364155,0.336447262,0.312657133,0.341554395,0.341070725,0.296307716,0.240511831,0.229320086,0.283082748
0.169,3.813217573,4.76,0.004846219,0.005837729,0.004554631,0.003914471,0.004203487,0.004131194,0.004419152,0.0041187,0.003236714,0.002367028,0.00174264,0.001124436,0.132521549,0.15681094,0.148923067,0.148080849,0.156683144,0.145845294,0.114779109,0.135259151,0.163372201,0.155378721,0.156741847,0.178687708
0.169,3.865338061,8.7,0.004136282,0.005042351,0.004543948,0.004193545,0.003886878,0.003859543,0.004538318,0.004477497,0.004602613,0.004442075,0.003007143,0.001559545,0.246258423,0.281907151,0.306331642,0.295184447,0.237659878,0.245222121,0.243116985,0.234769604,0.240453243,0.217713124,0.282222582,0.302213564
0.169,4.049952872,16.635,0.005061928,0.006665523,0.005925039,0.004997419,0.003958393,0.003266337,0.003177958,0.002973248,0.00261136,0.002083002,0.00156753,0.001017768,0.073055175,0.091202697,0.109999611,0.117273543,0.121028371,0.118980138,0.113112111,0.115787019,0.1201451,0.132319526,0.142921984,0.158359845
0.169,3.977082814,23.92,0.00348418,0.004329856,0.004595783,0.0046685,0.004464144,0.004069158,0.004154857,0.004028284,0.003367249,0.002603045,0.001943412,0.001219551,0.101028291,0.10960367,0.111358249,0.108617415,0.110899454,0.110000998,0.115783875,0.120878658,0.143525017,0.160606048,0.169892554,0.206791999
0.169,4.51838304,47.05,0.004367582,0.005475468,0.005381813,0.004742487,0.004052958,0.003590782,0.003597625,0.003202954,0.002706645,0.002117246,0.001593107,0.001038014,0.073829407,0.066751621,0.077495768,0.082670003,0.093034076,0.09650618,0.109758801,0.118439008,0.129369607,0.136964771,0.145546781,0.161325296
0.169,3.110970392,66.42,0.005339843,0.007311316,0.00658961,0.004913009,0.003730837,0.003149811,0.002774415,0.00252241,0.002275646,0.001967148,0.001570876,0.001012538,0.112772805,0.12730267,0.141291916,0.154335392,0.142965721,0.14744483,0.143977441,0.141902002,0.151783183,0.137559542,0.148024776,0.175201437
0.2594,0.840518228,4.7,0.032757484,0.032403224,0.026900747,0.018449558,0.013201688,0.009080345,0.008007295,0.006920511,0.006268242,0.005416081,0.003708555,0.001933477,0.391053163,0.342236638,0.289867683,0.312804786,0.263305443,0.257477196,0.272031546,0.265805092,0.257346632,0.222310645,0.26194236,0.307965667
0.2594,0.79408316,15.14,0.0266595,0.02840222,0.02308863,0.014367,0.008024166,0.004522891,0.004600286,0.004623301,0.004244239,0.003481258,0.002380922,0.001427736,0.205126004,0.19724001,0.19233466,0.190749226,0.181376473,0.206542388,0.177628904,0.185814421,0.194301326,0.173438995,0.211061626,0.261544937
0.2594,0.841479126,27.795,0.033345152,0.036733418,0.02959839,0.022431606,0.015270314,0.008845817,0.006233941,0.006226204,0.004731614,0.003713767,0.002581646,0.001587465,0.18274619,0.171949765,0.192592054,0.171749428,0.175808252,0.201144227,0.211792168,0.198461886,0.194604398,0.200066734,0.215718384,0.280381767
0.2594,0.959858552,50.2,0.011949164,0.01516319,0.01411733,0.01055631,0.007391031,0.008073136,0.014744584,0.014722142,0.018699816,0.015078394,0.00976393,0.002567228,0.393488526,0.315910489,0.334086351,0.375542295,0.350252422,0.325258949,0.285854908,0.269171976,0.29467024,0.307296658,0.29993411,0.370915877
0.2594,1.054027699,2.52,0.018758823,0.018878807,0.014167502,0.009055135,0.006315532,0.005048506,0.006808351,0.008695136,0.008877717,0.007423446,0.004332054,0.002174039,1.324457514,1.007923025,0.761323631,0.622630386,0.546443621,0.497688667,0.348665998,0.389017363,0.326467397,0.296480658,0.274366667,0.350881756
0.2594,1.03725404,4.71,0.038550707,0.039212088,0.031285883,0.015564768,0.009542836,0.006484265,0.005960938,0.00549223,0.004207084,0.003196221,0.002384367,0.00143166,0.344167367,0.310411884,0.264754371,0.254180197,0.234111949,0.284498132,0.25360226,0.206985164,0.220211132,0.214273366,0.232031659,0.275109091
0.2594,0.999480453,8.24,0.045037434,0.043734975,0.03321096,0.022121074,0.014284018,0.009562683,0.008107865,0.00763494,0.006326466,0.004232872,0.002692859,0.001585974,0.382232686,0.351792629,0.338035794,0.336059606,0.312175499,0.328467205,0.304371979,0.207293004,0.199813197,0.239212849,0.227723989,0.297810345
0.2594,0.939550406,15.66,0.01934382,0.021312505,0.018316014,0.014069341,0.009924619,0.006884789,0.006899737,0.007107908,0.006281971,0.004835816,0.002985453,0.001566736,0.229396927,0.212954138,0.24000202,0.244623784,0.217894885,0.212869245,0.203411843,0.238210671,0.217206499,0.209284031,0.229371988,0.272523455
0.2594,1.026401818,28.81,0.037563052,0.038777006,0.029721006,0.016410222,0.00865421,0.004062261,0.004769759,0.005492618,0.004633556,0.003483835,0.002547828,0.001524557,0.170965641,0.181549676,0.185993504,0.20881886,0.235507382,0.254386066,0.228290987,0.16188274,0.184291147,0.189596602,0.220659068,0.269122507
0.2594,1.023574646,48.74,0.01492766,0.018350146,0.015479938,0.011769545,0.009051003,0.00801512,0.010026044,0.010449569,0.008493638,0.005937626,0.003405999,0.001621458,0.377356571,0.313825092,0.291041965,0.282520497,0.224955959,0.239677761,0.295430573,0.266814121,0.253161975,0.252024912,0.254788896,0.313640368
0.2594,1.233390237,2.775,0.011295387,0.015429278,0.016356424,0.016070206,0.014107769,0.011672893,0.010590282,0.010360773,0.008226099,0.004934381,0.002727599,0.001591058,0.411900238,0.357682616,0.348420813,0.316806144,0.316106905,0.311984916,0.277700314,0.279797026,0.298882637,0.263707482,0.228657773,0.291355551
0.2594,1.186057746,5.17,0.015272461,0.019457598,0.018814432,0.015204245,0.011288966,0.007555488,0.005468146,0.008277142,0.009405917,0.008074703,0.004744158,0.002105995,0.344476189,0.321258607,0.292927572,0.301370707,0.377820057,0.355342056,0.285445068,0.278323299,0.268221818,0.256626517,0.262617518,0.332394561
0.2594,1.217331577,8.49,0.019264823,0.020686439,0.017190781,0.01260034,0.008374539,0.006047971,0.007309246,0.009195397,0.009706181,0.008393917,0.005491925,0.002452122,0.387681357,0.362309661,0.34051654,0.362053079,0.322935913,0.313262393,0.338132225,0.279857617,0.312236249,0.32489747,0.318530832,0.417895991
0.2594,1.208842301,15.65,0.018442471,0.02200773,0.018944572,0.012982397,0.007064951,0.004674436,0.005357133,0.007513749,0.008110212,0.00716478,0.004952162,0.002057474,0.347937633,0.317017249,0.293020853,0.303822134,0.35046835,0.356485014,0.372837741,0.276299167,0.240884238,0.270515162,0.303121984,0.32962215
0.2594,1.251610819,28.78,0.017102144,0.019293092,0.015257648,0.010513114,0.006779785,0.004562677,0.004304845,0.004502323,0.005237468,0.00594721,0.005646479,0.004042248,0.787829474,0.74646216,0.639818751,0.543152862,0.541859518,0.533121782,0.468475732,0.451911007,0.453990987,0.434490443,0.33885729,0.49333209
0.2594,1.21521584,50.64,0.008708323,0.011077396,0.008963353,0.006278594,0.00482108,0.003946113,0.00462528,0.005080648,0.004258066,0.003214627,0.002289019,0.001373565,0.207571451,0.221649317,0.221944967,0.214803469,0.220901152,0.233894252,0.228699533,0.175353413,0.161747206,0.192113255,0.199752656,0.247040301
0.2594,1.440702854,2.63,0.016490641,0.018416956,0.015636031,0.012046966,0.009960959,0.008510464,0.008823191,0.00818605,0.006543622,0.005001466,0.003467805,0.002132384,0.650371391,0.623729992,0.482916618,0.439205646,0.43452691,0.450993421,0.381991551,0.379866004,0.372621052,0.298920914,0.275105237,0.41549065
0.2594,1.54079495,4.93,0.009695486,0.012883188,0.013090974,0.011569998,0.008374364,0.00505768,0.004286716,0.004607819,0.003811863,0.002960436,0.0022574,0.001415918,0.180336503,0.19900903,0.213688586,0.215583232,0.215075898,0.210788313,0.18661314,0.161629234,0.177081481,0.18045594,0.204825688,0.256973148
0.2594,1.506339335,9.04,0.018182765,0.018624766,0.014195299,0.00908961,0.005874389,0.004344513,0.004441283,0.005219889,0.004812473,0.003712663,0.002897313,0.001661594,0.285774486,0.273118661,0.278050495,0.227103298,0.193595314,0.192850296,0.189580904,0.18307872,0.201087483,0.24274505,0.249421521,0.289882155
0.2594,1.487693617,15.38,0.007785791,0.009341625,0.007128285,0.004916567,0.00380613,0.003545111,0.005966523,0.009448636,0.010134217,0.008151533,0.004354857,0.001855064,0.284169882,0.273302829,0.322000368,0.33365452,0.323082041,0.286044576,0.226402347,0.21032744,0.200479238,0.268192717,0.243350338,0.298110775
0.2594,1.458634184,27.84,0.015718722,0.016968627,0.013845086,0.010258174,0.006937923,0.005252892,0.005376041,0.005969356,0.006110908,0.006086879,0.006555888,0.004710377,0.968613447,0.702102538,0.598529878,0.538246879,0.507018705,0.534092945,0.53615209,0.503457928,0.385738575,0.343654608,0.34110633,0.469482015
0.2594,1.464965137,50.86,0.015629967,0.018361016,0.015840562,0.011559625,0.007212206,0.004197882,0.005338057,0.005985104,0.005135627,0.003450309,0.002248414,0.001442878,0.290563742,0.291710253,0.252855442,0.220364027,0.199892467,0.24753689,0.223812099,0.210002689,0.227462039,0.208320799,0.20628996,0.307033981
0.2594,1.568167728,84.83,0.011112683,0.014303902,0.01156695,0.007743266,0.00505335,0.004298327,0.005197193,0.005688301,0.004749068,0.003210374,0.002152359,0.001327015,0.235226144,0.26531735,0.273861066,0.257568447,0.243474436,0.238833795,0.190422042,0.188006656,0.185572868,0.214900718,0.204135458,0.23871385
0.2594,1.772223513,2.74,0.017181995,0.018548163,0.015914915,0.012712778,0.010013424,0.007670324,0.006013625,0.005639895,0.005904787,0.005071088,0.003081964,0.001596063,0.390834007,0.380661378,0.356571468,0.34988764,0.327748148,0.311618342,0.363244833,0.324247361,0.286730515,0.242599338,0.2377187,0.293336136
0.2594,1.791860791,4.932,0.01692688,0.016366553,0.010201465,0.00495798,0.004684308,0.00540065,0.006720968,0.007499699,0.006824976,0.005020991,0.003026926,0.001545711,0.591914483,0.48709928,0.413350184,0.425188288,0.341945325,0.350675266,0.331154172,0.28197964,0.218059881,0.306887894,0.286396115,0.312606713
0.2594,1.819514306,8.76,0.006376053,0.007774399,0.006426099,0.004954103,0.004672026,0.004723864,0.006941362,0.008786728,0.008851293,0.007032746,0.005418546,0.002587906,0.414458384,0.414961072,0.403861658,0.427811106,0.351585558,0.338093256,0.409975628,0.387507765,0.361741088,0.299629579,0.277939233,0.354867449
0.2594,1.792954504,15.93,0.010565008,0.012930379,0.012424291,0.010840226,0.008725294,0.005422019,0.004107804,0.004694789,0.005911885,0.008143914,0.008551106,0.00535108,0.962603279,0.794956302,0.709625341,0.600369878,0.50281182,0.528053975,0.560566946,0.535960041,0.39460461,0.324638254,0.379436736,0.431130723
0.2594,1.893889658,27.58,0.008567396,0.011379083,0.010404818,0.009009364,0.00801808,0.007361808,0.007776474,0.008029084,0.007440949,0.00522997,0.003046162,0.001629204,0.343242284,0.315982409,0.297971129,0.291570408,0.281705951,0.279410671,0.246280767,0.261467195,0.245679341,0.241377367,0.237270046,0.300581119
0.2594,1.766159698,51.4,0.010467885,0.015135498,0.016218461,0.015110243,0.012247387,0.00904374,0.009307588,0.011113187,0.013287385,0.012692645,0.011154607,0.006064894,0.845359778,0.639123331,0.542634462,0.444640912,0.409271064,0.430520129,0.407159218,0.409193514,0.365229764,0.35820848,0.357596343,0.42389308
0.2594,1.756766305,79.75,0.011166208,0.014043475,0.012356894,0.009528815,0.006910032,0.005226171,0.005810438,0.005848237,0.004318347,0.002842604,0.002002483,0.001299226,0.172310315,0.196591676,0.163464916,0.169520835,0.167738337,0.168559808,0.162003921,0.152740708,0.171416089,0.186442759,0.181870222,0.232430326
0.2594,2.168260351,2.815,0.012938126,0.016124431,0.01563423,0.013667566,0.011734343,0.008507676,0.0067786,0.006843287,0.006062641,0.00435912,0.002880877,0.001700897,0.267044048,0.262490123,0.310506962,0.250446887,0.244669997,0.260556537,0.255945241,0.248565974,0.222934308,0.215462714,0.239811093,0.303101129
0.2594,2.296544179,4.72,0.010205443,0.014006075,0.013074884,0.010348392,0.007361907,0.005874665,0.006741805,0.006739593,0.006307739,0.004867037,0.003351543,0.001929763,0.653172608,0.574017804,0.579535426,0.557288221,0.456108946,0.414971178,0.461323331,0.387129402,0.440393872,0.452402549,0.268737212,0.434160995
0.2594,2.16714789,8.77,0.005911745,0.006835757,0.007318462,0.00779869,0.006901587,0.005124285,0.005095991,0.006064633,0.00598517,0.004824465,0.002944142,0.001708051,0.423745972,0.397999031,0.374854483,0.335467708,0.339316809,0.294962942,0.262107614,0.262780734,0.241506048,0.283362377,0.322232266,0.328392784
0.2594,2.236545137,16.06,0.006391934,0.009328089,0.010033893,0.00926315,0.007725144,0.006016378,0.006200851,0.00791144,0.009935463,0.010621824,0.009659499,0.005970465,0.433654188,0.432530236,0.378779192,0.355359088,0.361989376,0.394815007,0.422633489,0.34401512,0.301914254,0.320912748,0.333582021,0.417720047
0.2594,2.20938026,28.28,0.007839684,0.010249963,0.00825562,0.005527998,0.003998281,0.00324549,0.003198936,0.003000674,0.002723638,0.002233085,0.001718326,0.001130366,0.111550628,0.136444102,0.143979119,0.14041858,0.130277977,0.139980652,0.145669075,0.133294181,0.138772037,0.138775058,0.155735258,0.191326938
0.2594,2.217453202,51.01,0.010220883,0.01249465,0.011548449,0.009666446,0.007503125,0.005565008,0.004738875,0.004866418,0.004181104,0.003215082,0.002424514,0.001454345,0.232806058,0.217358756,0.203379444,0.210868605,0.200119418,0.221772479,0.217662283,0.199345747,0.193577957,0.202536176,0.220310324,0.263008104
0.2594,2.562486513,80.5,0.005991125,0.007489197,0.006183868,0.004900593,0.004082613,0.003866478,0.005994008,0.008601452,0.008369813,0.006604172,0.003518658,0.001549189,0.294664033,0.268202501,0.246825267,0.295099096,0.310864632,0.275304418,0.241016196,0.229352532,0.214455331,0.232810525,0.236996471,0.284447827
0.2594,2.751062493,2.7,0.005234081,0.007844312,0.008556619,0.009598933,0.009676893,0.008011401,0.00687622,0.005060095,0.003711757,0.003069462,0.00259053,0.001643824,0.301692053,0.259528262,0.246283698,0.263067667,0.266318196,0.21440337,0.319113048,0.261956824,0.230513601,0.232289516,0.222478736,0.32917294
0.2594,2.743176962,5.085,0.005845287,0.008085659,0.006881645,0.004938149,0.004027923,0.003479032,0.004263733,0.004952302,0.004104645,0.002793151,0.001873678,0.001223637,0.238918848,0.213992744,0.167255827,0.166827862,0.174972029,0.154741035,0.192997543,0.20249551,0.172261,0.192761749,0.190375257,0.21681375
0.2594,2.738804973,8.31,0.011169849,0.011861761,0.009152338,0.006959223,0.005591755,0.004682135,0.005316273,0.00615058,0.005894814,0.004881986,0.005225833,0.004150257,1.085108677,0.963759052,0.826370681,0.624064864,0.604322207,0.5717872,0.570023538,0.528300394,0.61206129,0.526918845,0.367324605,0.524268874
0.2594,2.685646545,15.51,0.005870668,0.00832713,0.008292061,0.006786596,0.005393144,0.004361869,0.003883548,0.003552429,0.004143219,0.00431509,0.003525327,0.001991851,0.481315815,0.435990474,0.385259798,0.385593598,0.362692214,0.351381952,0.398216048,0.397838995,0.321786211,0.242066899,0.329507677,0.377760145
0.2594,2.684385914,30.54,0.006857872,0.009993147,0.009874108,0.008724679,0.006686029,0.004778386,0.004894736,0.004860256,0.003784315,0.002951543,0.002185108,0.001375927,0.440751811,0.37982345,0.342866661,0.287584434,0.268343558,0.26683036,0.245481788,0.253273013,0.235934549,0.217652902,0.211309681,0.248360818
0.2594,2.689799133,51.395,0.005869385,0.007946567,0.007290882,0.006216414,0.005496409,0.004885525,0.007029143,0.009287322,0.008403644,0.005913998,0.003481567,0.002009359,0.770692873,0.653225501,0.538873105,0.462601347,0.506278938,0.609050355,0.47726863,0.433028277,0.348418648,0.330598057,0.322873851,0.404871702
0.2594,2.78948215,81.29,0.006146233,0.008856658,0.0077931,0.006329229,0.005542145,0.004453311,0.004226883,0.004131848,0.003489905,0.002630708,0.001953386,0.00126287,0.151427933,0.155070393,0.157188486,0.149262192,0.138067612,0.14782092,0.151381176,0.136118394,0.147268892,0.158602045,0.17638484,0.212965232
0.2594,1.233390237,2.775,0.011295387,0.015429278,0.016356424,0.016070206,0.014107769,0.011672893,0.010590282,0.010360773,0.008226099,0.004934381,0.002727599,0.001591058,0.411900238,0.357682616,0.348420813,0.316806144,0.316106905,0.311984916,0.277700314,0.279797026,0.298882637,0.263707482,0.228657773,0.291355551
0.2594,1.205867284,4.965,0.017394572,0.018884901,0.015953162,0.011700624,0.007601912,0.006293226,0.006699852,0.006338279,0.004985168,0.003525248,0.00237401,0.001394718,0.19860361,0.1914848,0.174058285,0.164526517,0.184905044,0.188605297,0.176595811,0.179388421,0.177620334,0.175768638,0.200374868,0.241447056
0.2594,1.190999202,8.83,0.012127609,0.014535614,0.01312339,0.012081827,0.010610891,0.008380609,0.007792431,0.007437334,0.005879675,0.003993676,0.002388827,0.00140268,0.366227097,0.326474431,0.305996597,0.27160417,0.24367204,0.241680513,0.23567574,0.212103551,0.22037643,0.243503033,0.246724719,0.270228174
0.2594,1.200821996,16.3,0.016536813,0.018388747,0.01557524,0.010984716,0.00692505,0.00430555,0.00371837,0.003600073,0.003283079,0.002633358,0.002018698,0.001244025,0.208816367,0.199488482,0.204889981,0.194014552,0.166517461,0.172712521,0.181186067,0.19096638,0.170740128,0.179392007,0.195455671,0.235712645
0.2594,1.208224142,27.832,0.013456511,0.016281333,0.013186935,0.008492063,0.005689187,0.004261903,0.003960326,0.004127355,0.003857467,0.003018341,0.002125727,0.00128203,0.172952331,0.185543661,0.195349978,0.185927797,0.201156457,0.190618203,0.190324776,0.179972279,0.181959246,0.170628474,0.188270852,0.22363681
0.2594,1.204661442,51.2,0.027611828,0.031559888,0.023993484,0.012154646,0.006256592,0.004078844,0.003989629,0.00369922,0.00311372,0.0023797,0.001737725,0.001107226,0.118099565,0.165654131,0.145701051,0.137399549,0.135962357,0.146483849,0.148023238,0.138798938,0.134046884,0.145333696,0.162595059,0.173483083
0.2594,1.440702854,2.63,0.016490641,0.018416956,0.015636031,0.012046966,0.009960959,0.008510464,0.008823191,0.00818605,0.006543622,0.005001466,0.003467805,0.002132384,0.650371391,0.623729992,0.482916618,0.439205646,0.43452691,0.450993421,0.381991551,0.379866004,0.372621052,0.298920914,0.275105237,0.41549065
0.2594,1.471320531,4.705,0.017658469,0.020140119,0.017876528,0.014710063,0.012574983,0.01051269,0.011229394,0.012049371,0.010821184,0.007151205,0.003967241,0.001996528,0.633946315,0.597923025,0.467374913,0.464068443,0.436591147,0.411753701,0.391615312,0.306597933,0.338612908,0.341214307,0.249801509,0.354463434
0.2594,1.463989009,8.8,0.013896605,0.015695904,0.013090787,0.009265022,0.007466153,0.006577619,0.006956537,0.008254737,0.007453016,0.007332939,0.005481045,0.003198423,1.088981399,0.953260057,0.78712373,0.70260071,0.611916266,0.502688925,0.517769195,0.625643927,0.589486698,0.482332147,0.364586195,0.444081917
0.2594,1.487693617,15.38,0.007785791,0.009341625,0.007128285,0.004916567,0.00380613,0.003545111,0.005966523,0.009448636,0.010134217,0.008151533,0.004354857,0.001855064,0.284169882,0.273302829,0.322000368,0.33365452,0.323082041,0.286044576,0.226402347,0.21032744,0.200479238,0.268192717,0.243350338,0.298110775
0.2594,1.467388438,28.41,0.007463928,0.011082985,0.01129106,0.009865167,0.008005809,0.006154334,0.005430858,0.004824452,0.003571593,0.002523841,0.001888885,0.001236531,0.205989418,0.204269659,0.197967789,0.209732725,0.192863077,0.173570042,0.164172104,0.156094032,0.167644175,0.173207605,0.171735741,0.207046643
0.2594,1.473504972,48.3,0.007546637,0.01092842,0.010165021,0.007813429,0.00695698,0.006252762,0.0067353,0.007312905,0.00631059,0.004868095,0.003026678,0.001526233,0.400400612,0.373962035,0.368749303,0.30485337,0.337441428,0.331775825,0.312925892,0.287194853,0.282153348,0.238068554,0.2716187,0.332023362
0.2594,1.566868722,88.93,0.016165592,0.019208603,0.016204418,0.011351299,0.007549629,0.004741838,0.004295722,0.004052962,0.003431744,0.002638295,0.00197715,0.001232704,0.192264963,0.175561932,0.166853741,0.164518579,0.163066391,0.151383378,0.144051352,0.145851869,0.15345266,0.160850273,0.185471338,0.215525552
0.2594,1.772223513,2.74,0.017181995,0.018548163,0.015914915,0.012712778,0.010013424,0.007670324,0.006013625,0.005639895,0.005904787,0.005071088,0.003081964,0.001596063,0.390834007,0.380661378,0.356571468,0.34988764,0.327748148,0.311618342,0.363244833,0.324247361,0.286730515,0.242599338,0.2377187,0.293336136
0.2594,1.809482799,4.876,0.005397453,0.006427058,0.005478751,0.005590449,0.005707317,0.006322821,0.008954831,0.011614988,0.011624286,0.008997182,0.006386142,0.002849519,0.521251572,0.479056073,0.403745429,0.35922748,0.325609402,0.351838057,0.393603807,0.353507034,0.334652639,0.328512665,0.297018659,0.368397695
0.2594,1.807133195,8.73,0.014381268,0.017516362,0.016947773,0.013925034,0.009284709,0.005035838,0.004510178,0.004619503,0.003807436,0.002882341,0.00205024,0.001274122,0.175359368,0.149212776,0.153836446,0.163619722,0.181634004,0.180222619,0.181950701,0.171402313,0.167670734,0.170109314,0.19763739,0.215876481
0.2594,1.799023704,15.604,0.009059894,0.011452741,0.009812772,0.007226747,0.005852431,0.005020327,0.005082681,0.004504867,0.003473393,0.002718947,0.002087883,0.001349673,0.25216005,0.229887848,0.211411323,0.182373861,0.168112536,0.204365872,0.203354704,0.208322937,0.179804783,0.177057828,0.193059328,0.233054531
0.2594,1.797961977,27.585,0.008938638,0.012557004,0.011301616,0.008162459,0.004981233,0.003687875,0.00405555,0.003943228,0.003206036,0.002490683,0.001887741,0.001238125,0.168859527,0.14182076,0.153615559,0.159097358,0.16605459,0.154295156,0.14202148,0.163160436,0.186276373,0.17983188,0.172542466,0.211088851
0.2594,1.723173967,50.325,0.016305328,0.018432998,0.014493881,0.009096468,0.005216894,0.003682766,0.003564929,0.003393569,0.002894767,0.002246707,0.001699498,0.001115599,0.087854183,0.104319862,0.114079052,0.116730497,0.113976371,0.123916853,0.125423512,0.131518696,0.137081775,0.145886957,0.157318723,0.176731
0.2594,1.707378284,87.27,0.008341578,0.011093145,0.009637447,0.006794549,0.004830802,0.003542573,0.004030352,0.005122428,0.005536525,0.0045417,0.002726614,0.001419363,0.273202624,0.26842179,0.284562924,0.288542584,0.231841247,0.223713649,0.243501807,0.236969388,0.21249211,0.194199248,0.238256327,0.285929473
0.2594,2.168260351,2.815,0.012938126,0.016124431,0.01563423,0.013667566,0.011734343,0.008507676,0.0067786,0.006843287,0.006062641,0.00435912,0.002880877,0.001700897,0.267044048,0.262490123,0.310506962,0.250446887,0.244669997,0.260556537,0.255945241,0.248565974,0.222934308,0.215462714,0.239811093,0.303101129
0.2594,2.127406008,4.865,0.00949397,0.011587616,0.009535697,0.006712516,0.005945546,0.005368612,0.006456705,0.008782892,0.008887797,0.007328565,0.006036507,0.003331076,0.758288086,0.578937969,0.511442813,0.585395695,0.582723015,0.564224657,0.476420689,0.430971494,0.404691406,0.338856234,0.331736923,0.422442046
0.2594,2.16714789,8.77,0.005911745,0.006835757,0.007318462,0.00779869,0.006901587,0.005124285,0.005095991,0.006064633,0.00598517,0.004824465,0.002944142,0.001708051,0.423745972,0.397999031,0.374854483,0.335467708,0.339316809,0.294962942,0.262107614,0.262780734,0.241506048,0.283362377,0.322232266,0.328392784
0.2594,2.132022575,15.895,0.006616948,0.008817978,0.007655193,0.006242826,0.00506784,0.004636974,0.004805501,0.004271984,0.003203879,0.002312735,0.001834359,0.001299424,0.241303576,0.189461621,0.190408632,0.189715382,0.232524065,0.19075645,0.181949491,0.197706934,0.206131049,0.191760235,0.168268339,0.252783493
0.2594,2.20938026,28.28,0.007839684,0.010249963,0.00825562,0.005527998,0.003998281,0.00324549,0.003198936,0.003000674,0.002723638,0.002233085,0.001718326,0.001130366,0.111550628,0.136444102,0.143979119,0.14041858,0.130277977,0.139980652,0.145669075,0.133294181,0.138772037,0.138775058,0.155735258,0.191326938
0.2594,2.248133279,49.87,0.006016139,0.008626355,0.008008517,0.006696044,0.00590339,0.004963405,0.005123026,0.004779501,0.003779629,0.002651172,0.001954795,0.001258388,0.130109313,0.139458895,0.138178764,0.132587876,0.134458874,0.132211395,0.137929978,0.13854399,0.156502,0.169925678,0.177800181,0.209206604
0.2594,1.996358764,87.46,0.00813773,0.012130136,0.010967305,0.007821044,0.005655408,0.004458333,0.004939335,0.005463898,0.004643888,0.003569764,0.002479859,0.001420424,0.271801851,0.236692716,0.260192317,0.247587207,0.218137803,0.198165855,0.229432274,0.212329643,0.214804152,0.225566787,0.218280919,0.274400174
0.2594,2.751062493,2.7,0.005234081,0.007844312,0.008556619,0.009598933,0.009676893,0.008011401,0.00687622,0.005060095,0.003711757,0.003069462,0.00259053,0.001643824,0.301692053,0.259528262,0.246283698,0.263067667,0.266318196,0.21440337,0.319113048,0.261956824,0.230513601,0.232289516,0.222478736,0.32917294
0.2594,2.69355599,4.8,0.011988242,0.012812127,0.010616679,0.008104819,0.00563505,0.004475993,0.004791522,0.006759623,0.008576228,0.007473386,0.004303794,0.002287092,0.871168417,0.72308548,0.644059503,0.491341569,0.485111779,0.424468324,0.444950583,0.456207786,0.418144672,0.339805138,0.331964921,0.444729262
0.2594,2.743306555,8.98,0.015385796,0.016189307,0.013697882,0.009179574,0.005929369,0.004210209,0.003904618,0.003328366,0.002946456,0.002879853,0.00259489,0.001725136,0.637407268,0.514981559,0.395855375,0.365330609,0.272387058,0.355914442,0.310268946,0.265251426,0.26919914,0.284796648,0.240468331,0.357417731
