#Num,1-PFA-1-1,1-PFA-10-1,1-PFA-11-1,1-PFA-12-1,1-PFA-2-1,1-PFA-3-1,1-PFA-4-1,1-PFA-5-1,1-PFA-6-1,1-PFA-7-1,1-PFA-8-1,1-PFA-9-1,1-PID-1-1,1-PID-10-1,1-PID-11-1,1-PID-12-1,1-PID-2-1,1-PID-3-1,1-PID-4-1,1-PID-5-1,1-PID-6-1,1-PID-7-1,1-PID-8-1,1-PID-9-1,1-PRD-1-1
10,,,,,,,,,,,,,0.5691518312452624,0.15960676806899832,0.10810077154624126,0.0765884379369558,0.3733672290513395,0.5454134673143829,0.2548157520495597,0.20411648079006403,0.2619744820643424,0.20614794547711893,0.2931068670678078,0.1407267067501216,0.8014309849740987
11,,,,,,,,,,,,,0.2928368736391372,0.11982105952699285,0.11183183999899719,0.0810116589526983,0.8331772862407494,0.5682156654474297,0.4443162441636168,0.3375102774307407,0.218506902313686,0.2064837479796492,0.3583211764376325,0.35587814410905544,0.7129981318373646
12,,,,,,,,,,,,,0.3446594490212729,0.24824775290007034,0.18928520896470863,0.08557229523337907,0.3592674630458092,0.322278599563695,0.2935947438145786,0.36839222210317907,0.2606915292375696,0.2198637719297211,0.14995780829825528,0.1813304841633394,0.5723765202236317
13,,,,,,,,,,,,,0.263721323298236,0.2910096795372502,0.10651928042747838,0.061948922506419465,0.5391719224653004,0.3043704890417817,0.31191069196443694,0.21095284345462306,0.2647015441481465,0.18761450865224752,0.22343987665369397,0.18066642457528398,0.285956286051929
14,,,,,,,,,,,,,0.21779647854341244,0.16654982702762763,0.11527913947689504,0.07198293058620443,0.5111336763144545,0.4852731487455619,0.28050186897844065,0.2630690881170381,0.27498241981163996,0.205063044101933,0.21791895733565558,0.3136323692065582,0.47798728727526724
15,,,,,,,,,,,,,0.45739466724882377,0.18400741829494238,0.11816066570334365,0.06430547719211292,0.3886526295231571,0.6029413963209972,0.28313967577533633,0.22180534480501374,0.2674481334115069,0.19034406642207582,0.2146196342139773,0.2001679780045033,0.4980526104736236
16,,,,,,,,,,,,,0.3265488056533621,0.1009364596934486,0.081008842622133,0.05786505083657973,0.6778997213149092,0.3170578380557848,0.5535612084731681,0.24920731453720774,0.19376415710585376,0.2043075197849602,0.1938117829403322,0.1880318533475788,1.228936213407617
17,,,,,,,,,,,,,0.4120552279317037,0.21785595827322038,0.09265111567045249,0.06611020837006353,0.8592978977609277,0.8844113106520707,0.2138940660677964,0.31194736687639046,0.22871752059077838,0.31043582933019065,0.22971054089496795,0.18018727980559726,0.5492914079491455
18,,,,,,,,,,,,,0.49050145851314064,0.28370752543821726,0.120792962082948,0.08432320078576656,0.4964321292181853,0.6036058385348914,0.7696866427370229,0.16775922971094395,0.20013190259909355,0.27663619952484686,0.20327742099181034,0.2180034935413997,0.3469041350796916
19,,,,,,,,,,,,,0.45645999170327006,0.16254199736550026,0.11490580016188875,0.0790686058295951,0.708772861840352,0.5100208914430284,0.4509038477932886,0.1872350832065825,0.2248089752296704,0.23964700679427842,0.3248460140911702,0.2323820637504329,0.524409815332702
20,,,,,,,,,,,,,0.18808750456888526,0.16811372787216575,0.13144909452397735,0.09198122677861065,0.6713620077307815,1.0754651154165604,0.6252099597177138,0.3190293947910809,0.2760468977888387,0.34420332231105977,0.2971595249461562,0.2479648857740264,0.3370761820867816
21,,,,,,,,,,,,,0.6104269876910104,0.19295276027029878,0.11121149012833513,0.08401098998846175,0.32767362442686787,0.633260936802392,0.2716106832411969,0.2604620336293456,0.4390466674117851,0.20291195956726205,0.3003804089096348,0.18828665764541894,0.5102556594602284
22,,,,,,,,,,,,,0.32011573461455417,0.2849654192266384,0.1108993333242136,0.09108777725757274,0.9812934753488648,0.3659148802643952,0.3086321053404011,0.24863712376353952,0.22776737584452614,0.2868511795136573,0.3093526815508109,0.28976720680837037,0.3846535013424848
23,,,,,,,,,,,,,0.24362228164804914,0.13814580987163302,0.14215804262450846,0.06398345084633182,0.6538172543618153,0.7028883525960792,0.5083860571325789,0.3538173167451418,0.16014370609365686,0.18423537670221693,0.19873895368492359,0.23776208432531676,0.8831738135405268
24,,,,,,,,,,,,,0.3991495664784289,0.164526801147146,0.10128204835274783,0.0740187279266728,1.0255185164026632,0.6986372184604898,0.44795852092577315,0.34268053986983205,0.20903015919057857,0.25245977187195473,0.2435299350929658,0.22087012199969536,0.2960268541708199
25,,,,,,,,,,,,,0.1748651907251198,0.15696064709010732,0.09081626835040746,0.05951312477527067,0.4903036186851959,0.5253763072914214,0.3712071686072986,0.19423180712765242,0.2160764994085587,0.27467721217686153,0.25661528547635676,0.2883319118170388,0.29889543044669487
26,,,,,,,,,,,,,0.725768529512885,0.2577012548128614,0.1738941561430677,0.06787470979379098,0.5032892705975237,0.30615133214054735,0.33456715756623245,0.6046891632590622,0.34745784538989555,0.2718531850316943,0.2946624493476557,0.1680045574407479,0.32042176071344874
27,,,,,,,,,,,,,0.4625773462535313,0.19519034764268753,0.1396766404301137,0.07252121328228604,0.6143352164079448,0.5867605475276623,0.41641854414793056,0.21844999277233,0.21819552487347196,0.36194292872337114,0.19970311102234511,0.39276836887866867,0.4633294925929322
28,,,,,,,,,,,,,0.6451609545507246,0.18166809625780828,0.126185591463312,0.0617626720648316,0.5012262973724025,0.537100909941745,0.5551165501537277,0.20287003953702884,0.18147659003887523,0.24391545484346439,0.40185548653270453,0.1876052148874417,0.35569467016850154
29,,,,,,,,,,,,,0.4105638268084715,0.17000516664294174,0.09847451785659596,0.09188420575994306,0.6818331829352126,0.8551607701492024,0.3499645078138201,0.38823638983022407,0.27051044483978093,0.18369256210556717,0.26986714606748347,0.3122537042835115,0.7016821178149003
30,,,,,,,,,,,,,0.6240672927002969,0.13967893902037057,0.19323335567971994,0.07539553994329345,0.42638509578542594,0.3904886204016452,0.31163922940447436,0.3625114559498633,0.32041662719191744,0.21938745736065737,0.21963882744439817,0.204523625231461,0.5826801066191428
31,,,,,,,,,,,,,1.1530586889833816,0.17705926552692336,0.19192482323030888,0.0590094255417332,0.5379525328193446,0.7650695383285683,0.2919347011266913,0.30636039245577945,0.29142778036506395,0.2809619265867544,0.24742911153871708,0.21807342721095932,0.538190458401041
32,,,,,,,,,,,,,0.4415692342965143,0.2446658092560191,0.10133069598757,0.06863173077331365,0.5247358124139079,0.5146036481808602,0.2705074080121723,0.40290764744350005,0.20896646086346043,0.26502588057182636,0.18671949025763065,0.24717702445445985,0.966573476597415
33,,,,,,,,,,,,,0.43553154304698766,0.24634148749881118,0.14347120760932972,0.06893031197381556,0.4470192484824213,0.6688494059769778,0.4433733429722912,0.2536117236743769,0.193327064175382,0.252394614675792,0.20924931485827758,0.1853444129516957,0.42003446921526433
34,,,,,,,,,,,,,0.33309425881595617,0.20109832285881085,0.12071997281518267,0.07522307723315536,0.7684385372972785,0.49133940003796167,0.5442675358982703,0.25964897983669494,0.21244568280267762,0.3203061838614338,0.2883446570588029,0.3162914416350187,0.6410278040020635
35,,,,,,,,,,,,,0.5141669944970334,0.12377616207280884,0.10214654150249973,0.10327653607749529,0.6254819101052971,0.4332065801134736,0.3955959701537582,0.26939281374422863,0.20653072504066572,0.2959711575412585,0.234713972547071,0.23498202376197058,0.6273304882371418
36,,,,,,,,,,,,,0.5988346965347046,0.24392512375188385,0.15755627708265285,0.06609214947087509,0.4316453575168746,0.30496757779570005,0.30516349068943555,0.3448290295652884,0.27572552688692137,0.26083769219871344,0.2541067705983637,0.2853069345811786,0.4868161572771042
37,,,,,,,,,,,,,0.3124111424273227,0.22978426947358244,0.10630722629519776,0.07328281323298139,0.791908499433952,0.23641035691980883,0.363271059876264,0.31513120396190697,0.2867859083975769,0.2573369975261363,0.2708533620615287,0.17650192257504432,0.3302704593657311
38,,,,,,,,,,,,,0.5012832087828523,0.23662784246798987,0.07724090173803902,0.08164376252704042,0.9594058971701349,0.4337572298606333,0.3174137187354544,0.3463353092464221,0.27352351010381193,0.16871933413089438,0.2067128723152808,0.2563245380012749,0.46851078826512416
39,,,,,,,,,,,,,0.24719446780157064,0.17305672070067407,0.1075239971744042,0.07891583490548464,0.9054340351707573,0.4357779266002104,0.3406865907109255,0.22390983410804272,0.22656831371850414,0.3566790436210363,0.2014718063646599,0.1719509755770733,0.936276149212421
40,,,,,,,,,,,,,0.196836512686948,0.3152246336819725,0.11317236533729749,0.0915974744307759,0.2797382204451786,0.4834727847392279,0.3151455868392316,0.24604550391663618,0.25851922562011126,0.19142006531204728,0.33216233673194306,0.2511688129644439,0.699652188799386
41,,,,,,,,,,,,,0.8732622118319286,0.25024434344456886,0.09900632293594824,0.054548531226298866,0.5394161851413326,0.5137249743439308,0.3216381028299161,0.31225244561590637,0.22575044142327744,0.19611361117962217,0.36059064750867403,0.34163579721747944,0.8456836259087662
42,,,,,,,,,,,,,0.26904032262348454,0.211704939795128,0.1493174561836066,0.08517536372371828,0.5426035385871422,0.5016967876559064,0.33097825131234093,0.365917435589971,0.22012596590016434,0.216683881024965,0.27016979771074906,0.23461909036979553,0.3680706696651288
43,,,,,,,,,,,,,0.4370893674495044,0.23143398393615977,0.15168415105517769,0.07317336904557953,0.5072009283993467,0.3162551392955917,0.40566221212485987,0.2909025050368617,0.1744017597657176,0.2119951123911495,0.22276557057847976,0.2748196310761239,0.4099308231133416
44,,,,,,,,,,,,,0.3579116210001515,0.17133729747178708,0.09611017673145385,0.06618238503666937,0.2529506684677829,0.4712867575785269,0.428890718222963,0.39543380502683506,0.16407416718257747,0.24458641840862144,0.34499014995857474,0.19820426886796377,0.4788482541453687
45,,,,,,,,,,,,,0.33266093390432955,0.21482529807906756,0.15721341577692824,0.047414933732808036,0.8171032018736489,0.5619470212812328,0.47245583266104346,0.2994346247358412,0.24955956223178327,0.2389939114089171,0.32778686908389193,0.3338995475805891,0.4266933034269881
46,,,,,,,,,,,,,0.7684867167902825,0.15381559796466457,0.15036981251540316,0.0600236479798721,0.42730271873654724,0.40443468324239035,0.2534370611357651,0.1968444872105118,0.2628426742704334,0.16488030376647392,0.2724629385654858,0.2411111322425805,0.6763165210943543
47,,,,,,,,,,,,,0.8169413128489968,0.20116557069420415,0.12941242667685507,0.07510856012878415,0.5843391958838574,0.4660840808935877,0.41848770597115614,0.38107441715462015,0.19612620289350094,0.19965348306998718,0.23191011363806296,0.19209338771175552,0.38961967729796704
48,,,,,,,,,,,,,1.0055339008651558,0.18343416578145413,0.09425986535424857,0.0608701488923173,0.6664823748667517,0.4060926164912042,0.29976819734267773,0.40261516343020476,0.24896910753556148,0.2654047620318781,0.20502212247661988,0.20503266092152708,0.4207285839287518
49,,,,,,,,,,,,,0.7786207907412234,0.14085007310823497,0.1291085992875701,0.06321203392674019,0.8391496521423515,0.34183805657993,0.647749063772714,0.4264175426110461,0.22405730878083654,0.2226412861718686,0.24606047870591752,0.2614894472734822,0.5521080359803322
50,,,,,,,,,,,,,0.4273777727439846,0.23222336656131914,0.19142176417558882,0.06263879859596644,0.4112671848513623,0.3411637957472022,0.36559949286696664,0.3589238808754463,0.2635449804288506,0.17670166754410307,0.3099647370197154,0.20582975095026826,1.1697620065189824
51,,,,,,,,,,,,,0.43932382820979315,0.15061186138252064,0.13950074063013815,0.08356676138542074,0.25817627174208935,0.5752545574271221,0.36702757461018953,0.23826704366669899,0.20033481504296324,0.2310310298254347,0.22462911136813185,0.2791879407429369,0.8210030257547121
52,,,,,,,,,,,,,0.3524658792383523,0.21863891210253528,0.12324035676469369,0.07205446159169299,0.2860048406116223,0.3335614153117634,0.43694148591571397,0.35457153837303323,0.2173234286892775,0.17642185706141097,0.31713756139762495,0.19881180383119582,0.20929150666797378
53,,,,,,,,,,,,,0.16681693031887376,0.187021113105282,0.09258112370183409,0.05828325470417089,0.7852808419720815,0.7878202225171725,0.4246835121049935,0.2023245085046606,0.3589157239968727,0.18997889129794626,0.16863832308186377,0.21253142825758917,0.7632088705049417
54,,,,,,,,,,,,,0.751587993883808,0.189621729480207,0.13989733490093995,0.07816607927967058,0.34240796991642264,0.6225538238020022,0.3672876738586491,0.45572757807344033,0.2313333685696493,0.22963705927265,0.1844109284134903,0.21288379086690415,0.581153119600717
55,,,,,,,,,,,,,0.40293806149026234,0.12807004129914434,0.10059278907352229,0.06123632577875602,0.7738932726821559,0.47753140149980505,0.44893322453376916,0.37794927321657734,0.23333288533937235,0.2259748155308625,0.36588856325342445,0.2419404792817023,0.9971891251632027
56,,,,,,,,,,,,,0.8068504483503853,0.19715919986200633,0.1396326112176901,0.07159068561668674,0.5775357144788333,0.5758284737039087,0.29404413864575596,0.3395457634613023,0.21751034534785155,0.26963354478702906,0.22299078499008926,0.26648856287968803,0.3258798170870565
57,,,,,,,,,,,,,0.45692704367065057,0.18749020200023414,0.09748895422281618,0.05863860049594981,0.5109017208543578,0.9019791033831815,0.39673965424036695,0.2792265620730603,0.249116376511316,0.1761390319862868,0.2508599621483196,0.24694162634834366,0.3233996697684537
58,,,,,,,,,,,,,0.38348708241478474,0.2278744916210967,0.1052313535640395,0.06543773236223817,0.6134260851637943,0.7631766550627199,0.4880361839627401,0.2704564709649724,0.23806879313654045,0.1754181816628673,0.23485331106136045,0.20590204942894938,0.6109322835601245
59,,,,,,,,,,,,,0.28362481354068175,0.27129869706990417,0.12681732417909297,0.0602279383260824,0.7240783742113277,0.36910870452363564,0.3020596038737583,0.21215285666088385,0.16536047008832747,0.21268542328027157,0.287532359716104,0.23346176780447178,0.5837019275698788
60,,,,,,,,,,,,,0.31424168760435683,0.24665331993475528,0.1119475964068076,0.08649538886727977,0.41596526759548197,0.5735426531130781,0.3723901169864879,0.30675310508563053,0.2235568487644412,0.28598318689362934,0.29595040543261675,0.22938264673987974,0.5640476797790384
61,,,,,,,,,,,,,0.5010154271356408,0.16214243952245916,0.09538875362970378,0.06914095860359373,0.537709036415362,0.43100567154986696,0.42804037669847306,0.24720274226160305,0.27110142274879995,0.22410701162390556,0.23714274775767197,0.2266229671588529,0.560909910971752
62,,,,,,,,,,,,,0.3937007169076361,0.11360164124376071,0.1500900635972347,0.07297330328375186,0.7801374012564234,0.6328666207040822,0.45210019863583867,0.25370435672369235,0.25295371872657174,0.27193689552089007,0.25794877804453353,0.29528254281375005,0.5052270632502843
63,,,,,,,,,,,,,0.6763705738569639,0.17399994625862109,0.12210701419358723,0.065965567694414,0.711022872528727,0.34909470931913417,0.3123173187076221,0.22305113042640695,0.17142256273987097,0.13393665385008124,0.23240334372841912,0.26783404411384126,0.3310486892150456
64,,,,,,,,,,,,,0.5512392894971179,0.20369494198658433,0.11148352536384197,0.07355745727926075,0.9560154359804259,0.5590140581991697,0.19357143182208192,0.2985859990630827,0.23359243989524367,0.22742956617384788,0.18208813975339247,0.3468150667397039,0.38252611041489726
65,,,,,,,,,,,,,0.3042540463964199,0.14490136842067505,0.09825875813475042,0.07146626546052338,1.2434647677723802,0.34626944492434647,0.5616125812958319,0.35940394038268475,0.18048206635877623,0.27044673980985307,0.31442883668779303,0.26221232607342015,0.7305356742859234
66,,,,,,,,,,,,,0.2226792882341187,0.23985943167042864,0.12827733017691972,0.06689947480671278,0.3843404579273134,0.38042497430324823,0.3522552033642901,0.24556061513043598,0.1646530973396349,0.2565856196020365,0.32071193338079634,0.22289963945011815,0.737226941090842
67,,,,,,,,,,,,,0.49309502286883633,0.21674345972862774,0.1002924949919196,0.07030013715332985,0.8209935720504664,0.3831051567572086,0.21891784922842258,0.32697607800354206,0.311606874623472,0.29143420301131917,0.27308174028843585,0.17373854592431331,0.5391061177208742
68,,,,,,,,,,,,,0.7437030516207894,0.17167012802908826,0.13555725411969669,0.06636242796549943,0.9793583766908438,0.6163653949286174,0.2769374647235202,0.47116366124651005,0.3086168195131785,0.226615276948214,0.311711345384562,0.3500582522158977,0.6972417216806069
69,,,,,,,,,,,,,0.5410502980861822,0.2452676218920718,0.08342641654247554,0.07678840213804404,0.6296213552041414,0.4440788053854446,0.2734200165002092,0.3066548410005605,0.2414520503413163,0.25934952425690666,0.22321555134093188,0.22233941609372082,1.0163558510423776
70,,,,,,,,,,,,,0.253317524681431,0.2235822546895342,0.11011267013366231,0.07654860505468414,0.38990850204695393,0.4101359997100111,0.5960224406560448,0.3777456235998186,0.2155772051206595,0.19514777743400716,0.18226021047537463,0.3152528644636427,0.5746127675602228
71,,,,,,,,,,,,,0.579954851891801,0.13999444331247118,0.1283149862280793,0.10368415965834249,1.363521022888797,0.6640027342144526,0.4687482596063198,0.28189568012406846,0.21912959759836623,0.18177457128931016,0.25355212183529346,0.3058404869794514,0.8735068449621046
72,,,,,,,,,,,,,1.0973660525496847,0.13904055702545698,0.11742599182899414,0.07344741814378733,0.7788725118485846,0.3669167748670803,0.3909358519298228,0.2919992914562124,0.29347075594565264,0.17452538210518492,0.244419090200036,0.32347941442299105,0.3388934289114777
73,,,,,,,,,,,,,0.1516799053635347,0.14684458918973498,0.17971366745958384,0.06424887845057092,0.44048916554394063,0.3732498290000912,0.3037590059460415,0.43464851885774974,0.2327502325147987,0.17527155139360504,0.19536373235457727,0.24947591927233126,0.5464920814977693
74,,,,,,,,,,,,,0.4513590831800369,0.2128866136272345,0.12364326491670327,0.059203335086798134,0.46515368612598107,0.46112485959967037,0.4223741639185261,0.32951513729588955,0.24138349693445782,0.27441501321147804,0.22711972408723172,0.18472268704173744,0.3000118891028475
75,,,,,,,,,,,,,0.27048044634116364,0.15369240066020579,0.17168670850284734,0.09427289488530359,0.33288172864874993,0.5375818163695149,0.3373759087870803,0.2124485735546385,0.23528908635448512,0.2747648669792315,0.2667293663477094,0.31865134016211594,0.6220454879468081
76,,,,,,,,,,,,,0.5227228710308633,0.14938085010920735,0.10677245908231164,0.07589864951093354,0.5295022494703198,0.5945165806609333,0.5219019011506939,0.23670960852077622,0.24714689405350873,0.22655707978263254,0.1923226960371891,0.1849009230083049,0.4179442492091114
77,,,,,,,,,,,,,0.5351967826758552,0.14280862651507442,0.1701690070441135,0.08418057570172405,0.6517104469555183,0.5378226344269258,0.5233953472419707,0.22607128110037103,0.24743619011411402,0.22789454623296918,0.28154314388626456,0.23483677549547502,0.6803449461373803
78,,,,,,,,,,,,,0.6362603358716676,0.16660580642460385,0.1469318132871036,0.07703017110879867,0.8554648680184175,0.6430164183319518,0.3692430646062413,0.23166395640269513,0.42017000230314894,0.28481329861284177,0.2638744550243697,0.20061690913875013,0.291179500587231
79,,,,,,,,,,,,,0.6957680572239208,0.14100382309009094,0.0798401528412671,0.06664939194170592,0.4458955556531974,0.45245534625423545,0.30488341225721455,0.35262412335407517,0.17386827570825114,0.21374382226181904,0.383308834798954,0.2560691185043833,0.4325763970582164
80,,,,,,,,,,,,,0.6769661043778854,0.1356804686096266,0.12134037357471232,0.09299469880784131,0.5656178228230853,0.35441937336815993,0.3951685430563825,0.2984919170719538,0.24220872114045922,0.2659385884759323,0.18012400573550036,0.28469391757470436,0.3759994238761154
81,,,,,,,,,,,,,0.8105662284926891,0.2876252774213083,0.15162602902053737,0.06110789331197789,0.7349338064660016,0.5228685857143665,0.41880822712007226,0.45296124583016356,0.22368191853128905,0.24686613509137476,0.3387829005114445,0.1821732325803236,0.5212902223051818
82,,,,,,,,,,,,,0.2749911923008305,0.22513824667242688,0.1370108081681727,0.06223551649595382,0.4815079184167409,0.6459741336730732,0.3585130346506184,0.272050615820504,0.24823613689047525,0.23934991007768305,0.19906260529970532,0.28300683304232027,0.49696905412770664
83,,,,,,,,,,,,,0.36125081495614725,0.1763346093455823,0.14823961220615875,0.06567506408935996,0.557883115369932,0.5907538231968841,0.42635320229321216,0.3000023048839844,0.15441351006286064,0.21417683335824986,0.38163347675225023,0.24907643647936145,0.8337255515650384
84,,,,,,,,,,,,,0.6571545000893861,0.1765574540148219,0.09438831134626682,0.04204033523267482,0.5716590799431085,0.2789340719129794,0.4180080311280574,0.3997600498395976,0.2638101718455727,0.23946870094689462,0.1721922309591984,0.1886250523331995,0.6492930417590473
85,,,,,,,,,,,,,0.3805775440267359,0.15485567189660804,0.15940004844833836,0.0626587842454556,0.6338259561277454,0.5561209100231936,0.426857490356636,0.28826814133165085,0.17725942171499373,0.26264629596752564,0.33125742511239054,0.20151038613258215,0.4652740370757761
86,,,,,,,,,,,,,0.2332089443341087,0.14546376146760978,0.19405636862941208,0.07209025338020578,0.15034403881583946,0.3438455448012308,0.45391507642459655,0.2628002118716448,0.17983774824450433,0.19595397921129115,0.29859609200829146,0.21337661277578596,0.5927801891974713
87,,,,,,,,,,,,,0.2618972876193121,0.22715094112981501,0.1319948000269557,0.08591605464771937,0.38536117230114886,0.7430796922967763,0.5211634176805365,0.28944637443992255,0.2548980514549767,0.24817731973372983,0.4268168630067329,0.49146370168315606,0.4094531450754702
88,,,,,,,,,,,,,0.3245644431422558,0.18014181487565342,0.09657874002091782,0.06165848565591697,1.436560897442041,0.793567397115414,0.33712089258409556,0.340061249002915,0.24852865668890517,0.2211679835154466,0.20228231840690905,0.11066254083375472,0.6836961837114047
89,,,,,,,,,,,,,0.3957934671966757,0.16922711749684072,0.1220704935244262,0.06510700695821506,0.4268440626489684,0.4097688964564391,0.4373014589334842,0.3288169615133244,0.26963425829292115,0.27012024180936983,0.2838395996530281,0.19193146669275235,0.4954533923190772
90,,,,,,,,,,,,,0.24789337031248815,0.1840648462034705,0.11542817303404032,0.05185801467625488,0.7795039308307278,0.5063638319340749,0.2598559715443512,0.2723162031564596,0.20471394748545924,0.17279998818037964,0.30731509324564926,0.1945669188094448,0.31734418445861085
91,,,,,,,,,,,,,0.24824097952523974,0.2165741748187453,0.11819734330345716,0.0601601199587812,0.6609732677418609,0.5671117346633322,0.36443402510831513,0.5524477873125543,0.20221136429810868,0.32303656038482764,0.17956362140422982,0.2727290191436602,0.6512405101929422
92,,,,,,,,,,,,,0.5091615763467685,0.16288373788135638,0.13117753100379814,0.09570339058929733,0.4081871858593532,0.22330277725332276,0.5296032720948611,0.28547412292759633,0.15008213931992742,0.24179881675358622,0.1955973015355177,0.18988089867101376,0.3479109286353254
93,,,,,,,,,,,,,0.9670134840342848,0.1822360789515434,0.16578793527921767,0.07489953196758777,0.40364410511134763,0.603273312718578,0.2583600922561684,0.3468892077966523,0.24758115347064788,0.2999844324411955,0.3647761388001054,0.23469162727314818,0.5217350013489352
94,,,,,,,,,,,,,0.3718568989747897,0.19332230661292676,0.1614355915233952,0.07682855769204641,0.6226527646628252,0.2195361450702246,0.4374817752928607,0.2423166128812162,0.3612383058665793,0.2436114211162575,0.2744075979284608,0.20920176033617402,0.402437398068369
95,,,,,,,,,,,,,0.478596530881584,0.1462274995365675,0.15396495142208846,0.08768928829207187,0.46560082848509854,0.47478824028209166,0.36456339516094,0.4465866470489706,0.1985631217359928,0.19150846460620838,0.31896831419212773,0.17172227737340343,0.4377227385483751
96,,,,,,,,,,,,,0.2030066686486078,0.169060265327516,0.10171720146047894,0.07379674320962056,0.3411316876687005,0.3925521538446485,0.3700276199355889,0.2884491383405833,0.24373688761257042,0.24905911442751147,0.26888827931601295,0.21443094888073752,0.487894044233548
97,,,,,,,,,,,,,0.9766776318182557,0.18932355507194992,0.14096985293550532,0.06647019271129685,0.399289630368236,0.4461183722144376,0.4002059760548529,0.3854647725624911,0.17656417845052322,0.2234042983899386,0.2207172680082623,0.16553578718293585,0.5488236726272375
98,,,,,,,,,,,,,0.5770223136188906,0.22694608876095748,0.14576405136545356,0.0594421972844429,0.4189952898473444,0.44204375867694384,0.3716010991220447,0.28341334222048997,0.19897468660592352,0.250650269384395,0.33983489661742544,0.255391134966374,0.44260201202943944
99,,,,,,,,,,,,,0.5215659095563994,0.2041130714896119,0.11805060316183784,0.08702939406689482,0.24916703494980239,0.19801950368396404,0.5070947248402559,0.16652982174014155,0.2038629761683493,0.27885151997103685,0.2529983668414363,0.26706251646692225,0.40560381927917316
100,,,,,,,,,,,,,0.22499852147492067,0.15245004834369072,0.11841730951092258,0.11037541293646232,0.41945991427191903,0.5262942904677448,0.37755945238988664,0.440310411039698,0.4084436835844758,0.25357381960865516,0.43056739559480073,0.2743968243794524,0.7545043096630512
101,,,,,,,,,,,,,0.5897664522993498,0.096964830209281,0.10103766221284158,0.07737622523643378,0.32480403924351475,0.3560957606568211,0.5912094695693629,0.21924032882138794,0.19200021423802272,0.23429119673890106,0.2038653879894622,0.23059281113180163,0.5551798040259389
102,,,,,,,,,,,,,0.4150474172927219,0.2682165932951524,0.11790378118714205,0.06684595960424239,0.6506637089321499,0.46017638720299675,0.2972988007676866,0.1984896163221087,0.26810569697534703,0.20748248254801083,0.2534828547482732,0.25856623124376793,0.6357673595680375
